transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2024-05-22,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,37501.0,21.2952
2024-05-22,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,37501.0,
2024-05-22,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,18162.0,0.0
2024-05-22,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,18162.0,21.2952
2024-05-22,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,9657.0,21.2952
2024-05-22,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,2398.0,21.2952
2024-05-22,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,8336.0,21.2952
2024-05-22,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,18162.0,
2024-05-22,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,43417.0,21.2952
2024-05-22,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,37501.0,0.0
2024-05-21,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,68212.0,21.2405
2024-05-21,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,9005.0,21.2405
2024-05-21,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,31308.0,21.2405
2024-05-21,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,68212.0,
2024-05-21,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,68212.0,0.0
2024-05-21,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,140838.0,21.2405
2024-05-21,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,140838.0,
2024-05-21,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,36267.0,21.2405
2024-05-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,163056.0,0.0
2024-05-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,163056.0,21.2405
2024-05-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,163056.0,
2024-05-21,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,140838.0,0.0
2024-05-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,A,877500.0,0.0
2024-05-20,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,10907.0,21.4268
2024-05-20,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,43927.0,21.4268
2024-05-20,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,82619.0,21.4268
2024-05-20,PLTR,"SANKAR, SHYAM",See Remarks,Restricted Stock Units,D,375000.0,0.0
2024-05-20,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,A,375000.0,0.0
2024-05-20,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,82619.0,0.0
2024-05-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,A,675000.0,0.0
2024-05-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,170584.0,0.0
2024-05-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,170584.0,
2024-05-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,325000.0,
2024-05-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,325000.0,21.459
2024-05-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,197495.0,
2024-05-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,197495.0,21.4268
2024-05-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,170584.0,21.4268
2024-05-20,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,82619.0,
2024-05-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,325000.0,0.0
2024-05-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Restricted Stock Units,D,877500.0,0.0
2024-05-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Restricted Stock Units,D,97500.0,0.0
2024-05-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,A,97500.0,0.0
2024-05-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,197495.0,0.0
2024-05-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Restricted Stock Units,D,675000.0,0.0
2024-05-20,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,37921.0,21.4268
2024-05-10,PLTR,"THIEL, PETER",Director,Class A Common Stock,D,5000000.0,20.784
2024-05-09,PLTR,"THIEL, PETER",Director,Class A Common Stock,D,1669411.0,21.2601
2024-05-08,PLTR,"THIEL, PETER",Director,Class A Common Stock,D,6285833.0,21.3303
2024-05-01,PLTR,"MOORE, ALEXANDER D.",Director,Class A Common Stock,D,1100.0,22.6955
2024-05-01,PLTR,"MOORE, ALEXANDER D.",Director,Class A Common Stock,D,18900.0,21.9757
2024-04-24,PLTR,"PALANTIR, TECHNOLOGIES INC.",Former 10% Owner,Class A Common Stock,D,18621.0,0.3744
2024-04-23,PLTR,"PALANTIR, TECHNOLOGIES INC.",Former 10% Owner,Class A Common Stock,D,18471.0,0.3677
2024-04-22,PLTR,"PALANTIR, TECHNOLOGIES INC.",Former 10% Owner,Class A Common Stock,D,3200.0,0.3403
2024-04-19,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,12086.0,0.3428
2024-04-18,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,16140.0,0.3273
2024-04-17,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,11690.0,0.3226
2024-04-16,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,24362.0,0.3074
2024-04-15,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,8859.0,0.3335
2024-04-12,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,18740.0,0.3462
2024-04-01,PLTR,"SCHIFF, ALEXANDRA W.",Director,Class A Common Stock,D,5000.0,22.7434
2024-04-01,PLTR,"MOORE, ALEXANDER D.",Director,Class A Common Stock,D,20000.0,22.7347
2024-03-31,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,A,173838.0,0.0
2024-03-31,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,A,173838.0,0.0
2024-03-15,PLTR,"STAT, LAUREN ELAINA FRIEDMAN",Director,Class A Common Stock,D,6000.0,23.6832
2024-03-12,PLTR,"THIEL, PETER",Director,Class A Common Stock,D,130281.0,25.5437
2024-03-12,PLTR,"THIEL, PETER",Director,Class A Common Stock,D,6914475.0,24.7724
2024-03-06,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,1100.0,26.6391
2024-03-06,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,25728.0,26.1394
2024-03-06,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,6000.0,25.0347
2024-03-01,PLTR,"SCHIFF, ALEXANDRA W.",Director,Class A Common Stock,D,5000.0,24.9097
2024-03-01,PLTR,"MOORE, ALEXANDER D.",Director,Class A Common Stock,D,20000.0,24.9617
2024-02-22,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,50000.0,23.565
2024-02-22,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,50000.0,
2024-02-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,213846.0,0.0
2024-02-21,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,89562.0,0.0
2024-02-21,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,8651.0,22.6546
2024-02-21,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,181098.0,0.0
2024-02-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,213846.0,22.6546
2024-02-21,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,181098.0,
2024-02-21,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,181098.0,22.6546
2024-02-21,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,89562.0,
2024-02-21,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,89562.0,22.6546
2024-02-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,213846.0,
2024-02-21,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,50000.0,0.0
2024-02-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Restricted Stock Units,D,675000.0,0.0
2024-02-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,A,675000.0,0.0
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,9117.0,23.824
2024-02-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,178382.0,0.0
2024-02-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,7721.0,23.824
2024-02-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,170661.0,23.2413
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,650000.0,
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,617460.0,23.1158
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,32540.0,23.8225
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,210638.0,
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,201521.0,23.2413
2024-02-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,178382.0,
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,A,877500.0,0.0
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Restricted Stock Units,D,877500.0,0.0
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Restricted Stock Units,D,97500.0,0.0
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,A,97500.0,0.0
2024-02-20,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,369.0,23.824
2024-02-20,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,88219.0,
2024-02-20,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,84401.0,23.2413
2024-02-20,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,3818.0,23.824
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,650000.0,0.0
2024-02-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,210638.0,0.0
2024-02-20,PLTR,"SANKAR, SHYAM",See Remarks,Restricted Stock Units,D,375000.0,0.0
2024-02-20,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,A,375000.0,0.0
2024-02-20,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,88219.0,0.0
2024-02-20,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,8152.0,23.2413
2024-02-12,PLTR,"SANKAR, SHYAM",See Remarks,Employee Stock Option (Right to buy),D,29168.0,0.0
2024-02-12,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,A,29168.0,0.0
2024-02-12,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,29168.0,25.0026
2024-02-12,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,29168.0,
2024-02-12,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,29168.0,0.0
2024-02-09,PLTR,"STAT, LAUREN ELAINA FRIEDMAN",Director,Class A Common Stock,D,5000.0,25.1
2024-02-09,PLTR,"SANKAR, SHYAM",See Remarks,Employee Stock Option (Right to buy),D,89184.0,0.0
2024-02-09,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,A,89184.0,0.0
2024-02-09,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,89184.0,0.0
2024-02-09,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,89184.0,
2024-02-09,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,89184.0,25.0302
2024-02-08,PLTR,"SANKAR, SHYAM",See Remarks,Employee Stock Option (Right to buy),D,418936.0,0.0
2024-02-08,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,A,418936.0,0.0
2024-02-08,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,418936.0,0.0
2024-02-08,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,150000.0,24.0005
2024-02-08,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,360000.0,24.7358
2024-02-08,PLTR,"GLAZER, DAVID A.",See Remarks,Employee Stock Option (Right to buy),D,360000.0,0.0
2024-02-08,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,418936.0,25.0048
2024-02-08,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,A,150000.0,4.72
2024-02-08,PLTR,"TAYLOR, RYAN D.",See Remarks,Employee Stock Option (Right to buy),D,150000.0,0.0
2024-02-08,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,A,360000.0,4.72
2024-02-08,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,418936.0,
2024-02-07,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,975000.0,22.4179
2024-02-07,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,975000.0,
2024-02-07,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,329980.0,0.0
2024-02-07,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,329980.0,23.6733
2024-02-07,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,329980.0,
2024-02-07,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,975000.0,0.0
2024-02-06,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,120000.0,22.0
2024-02-06,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,A,120000.0,4.72
2024-02-06,PLTR,"TAYLOR, RYAN D.",See Remarks,Employee Stock Option (Right to buy),D,120000.0,0.0
2024-02-01,PLTR,"MOORE, ALEXANDER D.",Director,Class A Common Stock,D,21900.0,16.2509
2024-02-01,PLTR,"SCHIFF, ALEXANDRA W.",Director,Class A Common Stock,D,4000.0,16.2
2024-01-10,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,19700.0,1.289
2024-01-09,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,28353.0,1.3757
2024-01-08,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,42106.0,1.3845
2024-01-05,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,24884.0,1.5161
2024-01-04,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,12500.0,1.5861
2024-01-03,PLTR,"PALANTIR, TECHNOLOGIES INC.",10% Owner,Class A Common Stock,D,15901.0,1.6506
2024-01-03,PLTR,"SCHIFF, ALEXANDRA W.",Director,Class A Common Stock,D,4000.0,16.11
2024-01-02,PLTR,"STAT, LAUREN ELAINA FRIEDMAN",Director,Class A Common Stock,D,6000.0,16.6652
2024-01-02,PLTR,"MOORE, ALEXANDER D.",Director,Class A Common Stock,D,21900.0,16.7162
2023-12-06,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,27608.0,17.4262
2023-12-04,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,156100.0,19.1131
2023-12-04,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,156100.0,
2023-12-04,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,156100.0,0.0
2023-12-01,PLTR,"SCHIFF, ALEXANDRA W.",Director,Class A Common Stock,D,4000.0,19.92
2023-12-01,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,500000.0,0.0
2023-12-01,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,500000.0,20.0181
2023-12-01,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,500000.0,
2023-12-01,PLTR,"MOORE, ALEXANDER D.",Director,Class A Common Stock,D,21900.0,19.9368
2023-11-24,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,30573.0,19.2681
2023-11-22,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,321167.0,19.7575
2023-11-22,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,206103.0,
2023-11-22,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,206103.0,0.0
2023-11-22,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,75000.0,0.0
2023-11-22,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,204900.0,19.7286
2023-11-22,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,500.0,20.392
2023-11-21,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,18048.0,21.0546
2023-11-21,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,1184.0,21.0546
2023-11-21,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,8012.0,20.0885
2023-11-21,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,122127.0,20.0885
2023-11-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,165284.0,
2023-11-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,165284.0,0.0
2023-11-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,144003.0,20.0885
2023-11-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,21281.0,21.0546
2023-11-21,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,13968.0,21.0546
2023-11-21,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,94515.0,20.0885
2023-11-21,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,69360.0,
2023-11-21,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,140175.0,
2023-11-21,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,9031.0,21.0546
2023-11-21,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,61107.0,20.0885
2023-11-21,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,69360.0,0.0
2023-11-21,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,6589.0,21.0546
2023-11-21,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,44589.0,20.0885
2023-11-21,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,140175.0,0.0
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,324300.0,21.3272
2023-11-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,201160.0,0.0
2023-11-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,A,675000.0,0.0
2023-11-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,144.0,21.59
2023-11-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,201016.0,21.2701
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,237025.0,21.2701
2023-11-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Restricted Stock Units,D,675000.0,0.0
2023-11-20,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,155569.0,21.2701
2023-11-20,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,201160.0,
2023-11-20,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,99537.0,0.0
2023-11-20,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,A,375000.0,0.0
2023-11-20,PLTR,"SANKAR, SHYAM",See Remarks,Restricted Stock Units,D,375000.0,0.0
2023-11-20,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,111.0,21.59
2023-11-20,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,72.0,21.59
2023-11-20,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,100580.0,21.2701
2023-11-20,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,53.0,21.59
2023-11-20,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,73392.0,21.2701
2023-11-20,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,9.0,21.59
2023-11-20,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,13187.0,21.2701
2023-11-20,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,99537.0,
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,169.0,21.59
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,237194.0,
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,700.0,21.5786
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,325000.0,
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,325000.0,0.0
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Restricted Stock Units,D,877500.0,0.0
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,A,877500.0,0.0
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Restricted Stock Units,D,97500.0,0.0
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,A,97500.0,0.0
2023-11-20,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,237194.0,0.0
2023-11-16,PLTR,"SCHIFF, ALEXANDRA W.",Director,Class A Common Stock,D,4000.0,19.81
2023-11-14,PLTR,"THIEL, PETER",Director,Class B Common Stock,D,3330804.0,0.0
2023-11-14,PLTR,"THIEL, PETER",Director,Class A Common Stock,A,3330804.0,0.0
2023-11-14,PLTR,"WOERSCHING, ERIC H.",Director,Class A Common Stock,D,5000.0,20.0
2023-11-01,PLTR,"MOORE, ALEXANDER D.",Director,Class A Common Stock,D,21900.0,14.6953
2023-10-02,PLTR,"MOORE, ALEXANDER D.",Director,Class A Common Stock,D,21900.0,16.0204
2023-09-15,PLTR,"STAT, LAUREN ELAINA FRIEDMAN",Director,Class A Common Stock,D,7000.0,15.312
2023-09-12,PLTR,"STAT, LAUREN ELAINA FRIEDMAN",Director,Class A Common Stock,D,3595.0,15.7127
2023-09-05,PLTR,"WOERSCHING, ERIC H.",Director,Class A Common Stock,D,7000.0,15.167
2023-09-01,PLTR,"MOORE, ALEXANDER D.",Director,Class A Common Stock,D,21900.0,15.0865
2023-08-29,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,800.0,15.5588
2023-08-29,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,26426.0,15.2959
2023-08-24,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,27049.0,14.2558
2023-08-24,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,3000.0,15.16
2023-08-23,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,5390.0,15.4442
2023-08-23,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,203205.0,0.0
2023-08-23,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,65000.0,0.0
2023-08-23,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,197257.0,15.1675
2023-08-23,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,316602.0,15.0243
2023-08-23,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,203205.0,
2023-08-23,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,325000.0,0.0
2023-08-23,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,325000.0,15.4022
2023-08-23,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,325000.0,
2023-08-22,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,176588.0,0.0
2023-08-22,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,D,116266.0,14.8054
2023-08-22,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,9853.0,14.8054
2023-08-22,PLTR,"SANKAR, SHYAM",See Remarks,Class A Common Stock,A,74328.0,
2023-08-22,PLTR,"SANKAR, SHYAM",See Remarks,Class B Common Stock,D,74328.0,0.0
2023-08-22,PLTR,"TAYLOR, RYAN D.",See Remarks,Class A Common Stock,D,54793.0,14.8054
2023-08-22,PLTR,"GLAZER, DAVID A.",See Remarks,Class A Common Stock,D,75084.0,14.8054
2023-08-22,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,A,150145.0,
2023-08-22,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class A Common Stock,D,150145.0,14.8054
2023-08-22,PLTR,"COHEN, STEPHEN ANDREW","Director, See Remarks",Class B Common Stock,D,150145.0,0.0
2023-08-22,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,176588.0,
2023-08-22,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,176588.0,14.8054
2023-08-21,PLTR,"PLANISHEK, HEATHER A.",See Remarks,Class A Common Stock,D,12921.0,14.5476
2023-08-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,A,231564.0,
2023-08-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class A Common Stock,D,231564.0,14.5476
2023-08-21,PLTR,"KARP, ALEXANDER C.","Director, See Remarks",Class B Common Stock,D,231564.0,0.0
