transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2024-11-20,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),D,197.0,0.0
2024-11-20,NFLX,"KILGORE, LESLIE J",Director,Non-Qualfied Stock Option (right to buy),D,311.0,0.0
2024-11-20,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,311.0,879.98
2024-11-20,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,311.0,201.07
2024-11-20,NFLX,"SWEENEY, ANNE M",Director,Non-Qualfied Stock Option (right to buy),D,195.0,0.0
2024-11-20,NFLX,"SWEENEY, ANNE M",Director,Common Stock,D,589.0,880.0
2024-11-20,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,195.0,319.5
2024-11-20,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,197.0,317.38
2024-11-20,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,197.0,316.95
2024-11-20,NFLX,"SWEENEY, ANNE M",Director,Non-Qualfied Stock Option (right to buy),D,197.0,0.0
2024-11-19,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,313.0,870.0
2024-11-19,NFLX,"KILGORE, LESLIE J",Director,Non-Qualfied Stock Option (right to buy),D,316.0,0.0
2024-11-19,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,200.0,313.48
2024-11-19,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,202.0,309.99
2024-11-19,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,199.0,313.3
2024-11-19,NFLX,"SWEENEY, ANNE M",Director,Common Stock,D,601.0,860.0
2024-11-19,NFLX,"SWEENEY, ANNE M",Director,Non-Qualfied Stock Option (right to buy),D,200.0,0.0
2024-11-19,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),D,202.0,0.0
2024-11-19,NFLX,"SWEENEY, ANNE M",Director,Non-Qualfied Stock Option (right to buy),D,199.0,0.0
2024-11-19,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,313.0,0.0
2024-11-19,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,316.0,198.0
2024-11-19,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,313.0,199.46
2024-11-19,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,316.0,865.0
2024-11-14,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,324.0,192.91
2024-11-14,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,324.0,0.0
2024-11-14,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,324.0,840.0
2024-11-12,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,334.0,186.82
2024-11-12,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,334.0,0.0
2024-11-12,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,334.0,820.0
2024-11-11,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,647.0,96.67
2024-11-11,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,647.0,0.0
2024-11-11,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,343.0,800.0
2024-11-11,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,343.0,0.0
2024-11-11,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,D,647.0,800.1929
2024-11-11,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,343.0,182.03
2024-11-07,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,347.0,787.0
2024-11-07,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,347.0,179.95
2024-11-07,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,347.0,0.0
2024-11-06,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,353.0,0.0
2024-11-06,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,353.0,775.0
2024-11-06,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,353.0,177.01
2024-11-06,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Common Stock,D,433.0,772.1022
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,1001.0,49.8486
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,D,536.0,756.676
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,664.0,94.09
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,728.0,68.6071
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,847.0,59.0171
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,630.0,79.5757
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,560.0,89.0029
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,532.0,93.6357
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,447.0,112.56
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,472.0,105.79
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,672.0,93.11
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,615.0,101.51
2024-11-05,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Common Stock,D,1278.0,766.19
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,569.0,109.96
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,465.0,107.64
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,398.0,125.37
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,D,7920.0,757.4811
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,636.0,98.3
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,615.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,672.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,560.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,791.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,591.0,105.7
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,636.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,664.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,630.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,591.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,847.0,0.0
2024-11-05,NFLX,"SARANDOS, THEODORE A","Director, Co-CEO",Common Stock,D,1278.0,767.0456
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,728.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,569.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,398.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,465.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,472.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,447.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,532.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,472.0,105.98
2024-11-05,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Common Stock,D,267.0,765.6727
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),D,1001.0,0.0
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,D,100.0,761.33
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,D,498.0,760.4641
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,D,970.0,760.0017
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,D,1066.0,758.8678
2024-11-05,NFLX,"HALEY, TIMOTHY M",Director,Common Stock,A,791.0,63.01
2024-11-04,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,A,59.0,
2024-11-04,NFLX,"SARANDOS, THEODORE A","Director, Co-CEO",Common Stock,A,2592.0,
2024-11-04,NFLX,"HASTINGS, REED","Director, Executive Chairman",Restricted Stock Units,D,59.0,0.0
2024-11-04,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,30.0,755.51
2024-11-04,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Common Stock,D,1314.0,755.51
2024-11-04,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Common Stock,A,2592.0,
2024-11-04,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Restricted Stock Units,D,878.0,0.0
2024-11-04,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Common Stock,D,445.0,755.51
2024-11-04,NFLX,"SARANDOS, THEODORE A","Director, Co-CEO",Common Stock,D,1314.0,755.51
2024-11-04,NFLX,"SARANDOS, THEODORE A","Director, Co-CEO",Restricted Stock Units,D,2592.0,0.0
2024-11-04,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Common Stock,A,878.0,
2024-11-04,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Restricted Stock Units,D,2592.0,0.0
2024-11-04,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Common Stock,A,543.0,
2024-11-04,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Common Stock,D,276.0,755.51
2024-11-04,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Restricted Stock Units,D,543.0,0.0
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,3802.0,756.2253
2024-11-01,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),A,83.0,0.0
2024-11-01,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),A,83.0,0.0
2024-11-01,NFLX,"DOPFNER, MATHIAS",Director,Non-Qualified Stock Option (right to buy),A,83.0,0.0
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,925.0,748.7155
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,369.0,749.7859
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,598.0,753.0
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,3181.0,757.4826
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,2233.0,755.1949
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,3108.0,754.1783
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,1088.0,752.1909
2024-11-01,NFLX,"MATHER, ANN",Director,Non-Qualified Stock Option (right to buy),A,83.0,0.0
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,6509.0,758.4537
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,8251.0,759.4387
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,A,41601.0,68.6071
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,200.0,750.82
2024-11-01,NFLX,"HOAG, JAY C",Director,Non-Qualified Stock Option (right to buy),A,83.0,0.0
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Non-Qualified Stock Option (right to buy),D,41601.0,0.0
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,200.0,763.255
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,2324.0,762.4907
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,3681.0,761.4366
2024-11-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,5132.0,760.4252
2024-11-01,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),A,83.0,0.0
2024-11-01,NFLX,"MASIYIWA, STRIVE",Director,Non-Qualified Stock Option (right to buy),A,83.0,0.0
2024-11-01,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),A,83.0,0.0
2024-11-01,NFLX,"KARBOWSKI, JEFFREY WILLIAM",Chief Accounting Officer,Non-Qualified Stock Option (right to buy),A,248.0,0.0
2024-11-01,NFLX,"SMITH, BRADFORD L",Director,Non-Qualified Stock Option (right to buy),A,83.0,0.0
2024-10-29,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Common Stock,D,140.0,0.0
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Common Stock,A,591.0,105.7
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),D,662.0,0.0
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Common Stock,A,672.0,93.11
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Common Stock,A,569.0,109.96
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Common Stock,A,664.0,94.09
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Common Stock,A,636.0,98.3
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),D,642.0,0.0
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Common Stock,D,5698.0,756.0
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Common Stock,A,642.0,97.38
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Common Stock,A,662.0,94.37
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Common Stock,A,647.0,96.67
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Common Stock,A,615.0,101.51
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),D,647.0,0.0
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),D,615.0,0.0
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),D,591.0,0.0
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),D,636.0,0.0
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),D,664.0,0.0
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),D,569.0,0.0
2024-10-25,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),D,672.0,0.0
2024-10-18,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Common Stock,D,4186.0,750.0
2024-10-18,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,358.0,0.0
2024-10-18,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,358.0,174.74
2024-10-18,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Common Stock,A,4186.0,162.99
2024-10-18,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,358.0,765.0
2024-10-18,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Non-Qualified Stock Option (right to buy),D,4186.0,0.0
2024-10-10,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,383.0,162.99
2024-10-10,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,383.0,730.0
2024-10-10,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,383.0,0.0
2024-10-01,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),A,88.0,0.0
2024-10-01,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),A,88.0,0.0
2024-10-01,NFLX,"SMITH, BRADFORD L",Director,Non-Qualified Stock Option (right to buy),A,88.0,0.0
2024-10-01,NFLX,"MASIYIWA, STRIVE",Director,Non-Qualified Stock Option (right to buy),A,88.0,0.0
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,A,45290.0,63.01
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,2065.0,699.4929
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,1381.0,700.7749
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,1100.0,701.9218
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,5827.0,702.9864
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,4432.0,703.9658
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,5685.0,704.9251
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,7939.0,705.9724
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,2412.0,706.9068
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,3368.0,708.0919
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,4480.0,709.1691
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,2249.0,710.0747
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,700.0,711.3329
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,1500.0,712.824
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,2152.0,714.7427
2024-10-01,NFLX,"HASTINGS, REED","Director, Executive Chairman",Non-Qualified Stock Option (right to buy),D,45290.0,0.0
2024-10-01,NFLX,"HOAG, JAY C",Director,Non-Qualified Stock Option (right to buy),A,88.0,0.0
2024-10-01,NFLX,"DOPFNER, MATHIAS",Director,Non-Qualified Stock Option (right to buy),A,88.0,0.0
2024-10-01,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),A,88.0,0.0
2024-10-01,NFLX,"KARBOWSKI, JEFFREY WILLIAM",Chief Accounting Officer,Non-Qualified Stock Option (right to buy),A,266.0,0.0
2024-10-01,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),A,88.0,0.0
2024-10-01,NFLX,"MATHER, ANN",Director,Non-Qualified Stock Option (right to buy),A,88.0,0.0
2024-09-25,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,402.0,155.35
2024-09-25,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,402.0,725.0
2024-09-25,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,402.0,0.0
2024-09-25,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Non-Qualified Stock Option (right to buy),D,4392.0,0.0
2024-09-25,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Common Stock,A,4392.0,155.35
2024-09-25,NFLX,"PETERS, GREGORY K","Director, Co-CEO",Common Stock,D,4392.0,725.0
2024-09-24,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,426.0,146.92
2024-09-24,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,426.0,0.0
2024-09-24,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,426.0,720.0
2024-09-19,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,428.0,0.0
2024-09-19,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,428.0,146.17
2024-09-19,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,428.0,715.0
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,2907.0,685.27
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,2827.0,686.37
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,3770.0,686.37
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,3821.0,687.15
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,5094.0,687.15
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,1366.0,688.27
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,1822.0,688.27
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,2182.0,689.43
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,2908.0,689.43
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,696.0,690.44
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,929.0,690.44
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,1162.0,691.39
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,1550.0,691.39
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,553.0,693.89
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,738.0,693.89
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,2930.0,684.24
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,1312.0,683.27
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,984.0,683.27
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,63.0,682.69
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,48.0,682.69
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,3907.0,684.24
2024-09-12,NFLX,"HOAG, JAY C",Director,Common Stock,D,2181.0,685.27
2024-09-03,NFLX,"KARBOWSKI, JEFFREY WILLIAM",Chief Accounting Officer,Non-Qualified Stock Option (right to buy),A,277.0,0.0
2024-09-03,NFLX,"HOAG, JAY C",Director,Non-Qualified Stock Option (right to buy),A,93.0,0.0
2024-09-03,NFLX,"DOPFNER, MATHIAS",Director,Non-Qualified Stock Option (right to buy),A,93.0,0.0
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Non-Qualified Stock Option (right to buy),D,25074.0,0.0
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,100.0,698.5
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,615.0,697.2256
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,1151.0,695.9895
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,615.0,694.4503
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,100.0,693.04
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,318.0,692.2387
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,715.0,691.1236
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,417.0,689.0663
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,400.0,688.23
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,750.0,687.4874
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,300.0,684.4633
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,719.0,683.2389
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,300.0,681.98
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,445.0,680.8851
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,3113.0,680.1741
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,4337.0,679.0822
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,3100.0,678.1052
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,2363.0,677.0733
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,772.0,675.8223
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,1777.0,674.9557
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,926.0,673.8428
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,1085.0,672.9874
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,D,656.0,671.803
2024-09-03,NFLX,"HASTINGS, REED","Director, Executive Chairman",Common Stock,A,25074.0,49.8486
2024-09-03,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),A,93.0,0.0
2024-09-03,NFLX,"SMITH, BRADFORD L",Director,Non-Qualified Stock Option (right to buy),A,93.0,0.0
2024-09-03,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),A,93.0,0.0
2024-09-03,NFLX,"MATHER, ANN",Director,Non-Qualified Stock Option (right to buy),A,93.0,0.0
2024-09-03,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),A,93.0,0.0
2024-09-03,NFLX,"MASIYIWA, STRIVE",Director,Non-Qualified Stock Option (right to buy),A,93.0,0.0
2024-09-03,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),A,93.0,0.0
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Non-Qualified Stock Option (right to buy),D,2150.0,0.0
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Common Stock,A,2017.0,338.38
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Common Stock,A,1713.0,398.18
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Non-Qualified Stock Option (right to buy),D,1896.0,0.0
2024-08-20,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,444.0,705.0
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Common Stock,D,13791.0,700.0
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Common Stock,A,2350.0,290.3
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Common Stock,A,2150.0,317.38
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Common Stock,A,1789.0,381.43
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Non-Qualified Stock Option (right to buy),D,1713.0,0.0
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Non-Qualified Stock Option (right to buy),D,2017.0,0.0
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Non-Qualified Stock Option (right to buy),D,1876.0,0.0
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Non-Qualified Stock Option (right to buy),D,2350.0,0.0
2024-08-20,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Common Stock,A,1876.0,363.6
2024-08-20,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,490.0,127.49
2024-08-20,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,444.0,140.78
2024-08-20,NFLX,"KILGORE, LESLIE J",Director,Common Stock,A,438.0,142.65
2024-08-20,NFLX,"KILGORE, LESLIE J",Director,Common Stock,D,438.0,710.0
2024-08-20,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),D,490.0,0.0
