Date,Open,High,Low,Close,Volume
2024-12-06 19:50:00,238.0,238.0,237.5,237.5,613
2024-12-06 19:45:00,237.5,237.5,237.5,237.5,1
2024-12-06 19:40:00,237.5,237.5,237.5,237.5,76
2024-12-06 19:35:00,238.02,238.02,237.5,237.5,106
2024-12-06 19:25:00,237.849,237.849,237.849,237.849,10
2024-12-06 19:15:00,238.04,238.04,238.04,238.04,1
2024-12-06 19:10:00,238.1,238.1,238.1,238.1,1
2024-12-06 19:00:00,238.04,238.11,238.04,238.11,845293
2024-12-06 18:50:00,238.11,238.11,238.11,238.11,3
2024-12-06 18:45:00,238.29,238.29,238.12,238.12,21
2024-12-06 18:40:00,238.5,238.5,238.5,238.5,1
2024-12-06 18:35:00,237.3716,237.3716,237.3716,237.3716,32
2024-12-06 18:30:00,238.04,238.04,238.04,238.04,845291
2024-12-06 18:20:00,238.5,238.5,237.2601,237.2601,6
2024-12-06 18:10:00,237.26,238.5,237.26,238.5,170
2024-12-06 18:05:00,238.1,238.1,237.88,238.1,52
2024-12-06 18:00:00,237.26,237.26,237.26,237.26,6
2024-12-06 17:40:00,238.25,238.25,238.24,238.25,1131
2024-12-06 17:35:00,238.11,238.11,238.11,238.11,1
2024-12-06 17:30:00,238.13,238.13,238.13,238.13,2
2024-12-06 17:25:00,238.11,238.25,238.1,238.1,53
2024-12-06 17:20:00,238.23,238.25,238.23,238.25,3
2024-12-06 17:15:00,238.2,238.25,238.1,238.1,33
2024-12-06 17:10:00,238.2,238.2,238.2,238.2,7
2024-12-06 17:05:00,238.25,238.25,238.25,238.25,5
2024-12-06 17:00:00,238.21,238.25,238.21,238.25,62
2024-12-06 16:55:00,238.2,238.25,238.1,238.2494,18
2024-12-06 16:50:00,238.08,238.1,238.08,238.1,297
2024-12-06 16:45:00,238.1,238.11,238.01,238.01,587
2024-12-06 16:40:00,238.04,238.04,238.04,238.04,28037
2024-12-06 16:35:00,238.25,238.25,238.04,238.04,715
2024-12-06 16:30:00,238.0001,238.25,238.0,238.25,413
2024-12-06 16:25:00,238.05,238.05,238.0,238.0,62
2024-12-06 16:20:00,238.06,238.06,238.04,238.04,7025
2024-12-06 16:15:00,238.04,238.04,237.34,238.0001,100
2024-12-06 16:10:00,238.04,238.04,237.65,237.75,845448
2024-12-06 16:05:00,238.04,238.04,237.0,237.91,344
2024-12-06 16:00:00,238.04,238.05,237.53,237.63,1810483
2024-12-06 15:55:00,237.89,238.25,237.89,238.04,449262
