transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2024-11-19,AAPL,"LEVINSON, ARTHUR D",Director,Common Stock,D,50000.0,229.28
2024-11-18,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,4130.0,228.87
2024-11-18,AAPL,"LEVINSON, ARTHUR D",Director,Common Stock,D,75000.0,228.66
2024-11-15,AAPL,"LEVINSON, ARTHUR D",Director,Common Stock,D,75000.0,224.68
2024-11-05,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,8000.0,0.0
2024-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,2226.0,
2024-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,1898.0,
2024-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,1914.0,
2024-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,3985.0,233.85
2024-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,A,8115.0,
2024-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,2077.0,
2024-10-04,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,59305.0,226.52
2024-10-02,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,22328.0,227.13
2024-10-02,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,38691.0,226.72
2024-10-02,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,51674.0,226.8
2024-10-02,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,8056.0,227.22
2024-10-02,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,5850.0,223.79
2024-10-02,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,6454.0,224.59
2024-10-02,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,7550.0,225.87
2024-10-02,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,38170.0,226.82
2024-10-02,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,2995.0,227.24
2024-10-02,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,109741.0,223.75
2024-10-02,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,61912.0,224.46
2024-10-02,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,45140.0,225.86
2024-10-02,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,7193.0,226.57
2024-10-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,67977.0,226.21
2024-10-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,D,127282.0,
2024-10-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,66263.0,226.21
2024-10-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,A,127282.0,
2024-10-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Restricted Stock Unit,D,477301.0,
2024-10-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,253315.0,226.21
2024-10-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,A,477301.0,
2024-10-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Restricted Stock Unit,D,127282.0,
2024-10-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,66263.0,226.21
2024-10-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,A,127282.0,
2024-10-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,D,127282.0,
2024-10-01,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,A,127282.0,
2024-10-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,A,127282.0,
2024-10-01,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,D,127282.0,
2024-10-01,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,67552.0,226.21
2024-09-29,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,A,43901.0,0.0
2024-09-29,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Restricted Stock Unit,A,164626.0,0.0
2024-09-29,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Restricted Stock Unit,A,54876.0,0.0
2024-09-29,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,A,43901.0,0.0
2024-09-29,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,A,32926.0,0.0
2024-09-29,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,A,11854.0,0.0
2024-09-29,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Restricted Stock Unit,A,43901.0,0.0
2024-09-29,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,A,10976.0,0.0
2024-08-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,8706.0,225.0
2024-08-09,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,5178.0,216.5
2024-08-07,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,4500.0,0.0
2024-08-05,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,2400.0,207.05
2024-08-05,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,97600.0,206.42
2024-05-30,AAPL,"LEVINSON, ARTHUR D",Director,Common Stock,D,75000.0,191.58
2024-05-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,4999.0,190.395
2024-05-10,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,1850.0,0.0
2024-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,2227.0,
2024-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,1899.0,
2024-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,2078.0,
2024-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,1915.0,
2024-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,A,8119.0,
2024-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,3120.0,172.69
2024-04-11,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,27600.0,174.12
2024-04-11,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,59162.0,172.22
2024-04-11,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,12700.0,173.19
2024-04-11,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,12894.0,175.02
2024-04-02,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,54732.0,168.9
2024-04-02,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,97062.0,168.62
2024-04-02,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,54732.0,168.91
2024-04-02,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,165.0,169.3
2024-04-01,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,A,113309.0,
2024-04-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,D,60932.0,
2024-04-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,A,113309.0,
2024-04-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,58577.0,170.03
2024-04-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Restricted Stock Unit,D,60932.0,
2024-04-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Restricted Stock Unit,D,85081.0,
2024-04-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Restricted Stock Unit,D,29688.0,
2024-04-01,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,54147.0,170.03
2024-04-01,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,D,60932.0,
2024-04-01,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,D,29688.0,
2024-04-01,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,D,22689.0,
2024-04-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,A,113309.0,
2024-04-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,58577.0,170.03
2024-04-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,60115.0,170.03
2024-04-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,A,113309.0,
2024-04-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,D,22689.0,
2024-04-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,D,29688.0,
2024-04-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,99183.0,170.03
2024-04-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,A,196410.0,
2024-04-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,D,60932.0,
2024-04-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,D,22689.0,
2024-04-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,D,29688.0,
2024-04-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Restricted Stock Unit,D,22689.0,
2024-04-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Restricted Stock Unit,D,111329.0,
2024-02-29,AAPL,"LEVINSON, ARTHUR D",Director,Common Stock,D,100000.0,180.94
2024-02-28,AAPL,"LOZANO, MONICA C",Director,Restricted Stock Unit,A,1516.0,0.0
2024-02-28,AAPL,"AUSTIN, WANDA M",Director,Restricted Stock Unit,A,1516.0,0.0
2024-02-28,AAPL,"WAGNER, SUSAN",Director,Restricted Stock Unit,A,1516.0,0.0
2024-02-28,AAPL,"LEVINSON, ARTHUR D",Director,Restricted Stock Unit,A,1516.0,0.0
2024-02-28,AAPL,"GORSKY, ALEX",Director,Restricted Stock Unit,A,1516.0,0.0
2024-02-28,AAPL,"JUNG, ANDREA",Director,Restricted Stock Unit,A,1516.0,0.0
2024-02-28,AAPL,"SUGAR, RONALD D",Director,Restricted Stock Unit,A,1516.0,0.0
2024-02-01,AAPL,"LEVINSON, ARTHUR D",Director,Restricted Stock Unit,D,1852.0,
2024-02-01,AAPL,"WAGNER, SUSAN",Director,Common Stock,A,1852.0,
2024-02-01,AAPL,"WAGNER, SUSAN",Director,Restricted Stock Unit,D,1852.0,
2024-02-01,AAPL,"SUGAR, RONALD D",Director,Common Stock,A,1852.0,
2024-02-01,AAPL,"SUGAR, RONALD D",Director,Restricted Stock Unit,D,1852.0,
2024-02-01,AAPL,"LOZANO, MONICA C",Director,Common Stock,A,1852.0,
2024-02-01,AAPL,"LOZANO, MONICA C",Director,Restricted Stock Unit,D,1852.0,
2024-02-01,AAPL,"GORSKY, ALEX",Director,Restricted Stock Unit,D,1852.0,
2024-02-01,AAPL,"GORE, ALBERT JR",Director,Common Stock,A,1852.0,
2024-02-01,AAPL,"GORE, ALBERT JR",Director,Restricted Stock Unit,D,1852.0,
2024-02-01,AAPL,"BELL, JAMES A",Director,Common Stock,A,1852.0,
2024-02-01,AAPL,"BELL, JAMES A",Director,Restricted Stock Unit,D,1852.0,
2024-02-01,AAPL,"LEVINSON, ARTHUR D",Director,Common Stock,A,1852.0,
2024-02-01,AAPL,"JUNG, ANDREA",Director,Common Stock,A,1852.0,
2024-02-01,AAPL,"JUNG, ANDREA",Director,Restricted Stock Unit,D,1852.0,
2024-02-01,AAPL,"GORSKY, ALEX",Director,Common Stock,A,1852.0,
2023-11-29,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,5513.0,192.0
2023-11-17,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,123448.0,188.79
2023-11-16,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,123448.0,0.0
2023-11-16,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,A,123448.0,0.0
2023-11-10,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,4806.0,184.04
2023-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,1914.0,
2023-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,2077.0,
2023-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,A,10785.0,
2023-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,5272.0,178.85
2023-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,4568.0,
2023-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,2226.0,
2023-10-09,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,19000.0,178.55
2023-10-09,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,12685.0,178.91
2023-10-06,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,69785.0,177.0
2023-10-06,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,32010.0,177.89
2023-10-03,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,99223.0,172.52
2023-10-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,25850.0,171.62
2023-10-03,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,3926.0,172.65
2023-10-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,32886.0,172.23
2023-10-03,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,55664.0,171.42
2023-10-03,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,85682.0,173.18
2023-10-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,6800.0,173.24
2023-10-03,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,61610.0,172.08
2023-10-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,D,136268.0,
2023-10-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Restricted Stock Unit,D,511000.0,
2023-10-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Restricted Stock Unit,A,73010.0,0.0
2023-10-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Restricted Stock Unit,A,219030.0,0.0
2023-10-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,A,136268.0,
2023-10-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Restricted Stock Unit,D,136268.0,
2023-10-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,A,136268.0,
2023-10-01,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,A,58408.0,0.0
2023-10-01,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,D,136268.0,
2023-10-01,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,66483.0,171.21
2023-10-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Restricted Stock Unit,A,58408.0,0.0
2023-10-01,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,A,136268.0,
2023-10-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,70732.0,171.21
2023-10-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,270431.0,171.21
2023-10-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,A,511000.0,
2023-10-01,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,A,15187.0,0.0
2023-10-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,A,58408.0,0.0
2023-10-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,72573.0,171.21
2023-10-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,A,136268.0,
2023-10-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,A,58408.0,0.0
2023-10-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,D,136268.0,
2023-10-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,70732.0,171.21
2023-08-08,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,5600.0,0.0
2023-08-07,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,15419.0,178.56
2023-08-05,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,16477.0,181.99
2023-08-05,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,D,31896.0,
2023-08-05,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,A,31896.0,
2023-05-16,AAPL,"JUNG, ANDREA",Director,Common Stock,D,68642.0,0.0
2023-05-10,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,2900.0,0.0
2023-05-08,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,4092.0,173.26
2023-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,1915.0,
2023-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,2078.0,
2023-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,4572.0,
2023-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,2227.0,
2023-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,A,10792.0,
2023-04-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,4384.0,165.21
2023-04-13,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,69996.0,165.25
2023-04-06,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,200.0,164.92
2023-04-04,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,387.0,166.62
2023-04-04,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,77430.0,166.11
2023-04-03,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,26623.0,164.67
2023-04-03,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,29449.0,165.62
2023-04-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,33407.0,164.71
2023-04-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,38818.0,165.81
2023-04-03,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,25958.0,165.87
2023-04-03,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,2464.0,0.0
2023-04-03,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,17664.0,164.73
2023-04-01,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,A,149684.0,
2023-04-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,D,55257.0,164.9
2023-04-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Restricted Stock Unit,D,29688.0,
2023-04-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,A,90620.0,
2023-04-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,46998.0,164.9
2023-04-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,D,29688.0,
2023-04-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Common Stock,A,111329.0,
2023-04-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Restricted Stock Unit,D,59064.0,
2023-04-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,D,60932.0,
2023-04-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,A,149684.0,
2023-04-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,79488.0,164.9
2023-04-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,D,59064.0,
2023-04-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,D,60932.0,
2023-04-01,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Restricted Stock Unit,D,29688.0,
2023-04-01,AAPL,"COOK, TIMOTHY D","Director, Chief Executive Officer",Restricted Stock Unit,D,111329.0,
2023-04-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,A,149684.0,
2023-04-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,77459.0,164.9
2023-04-01,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Restricted Stock Unit,D,60932.0,
2023-04-01,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,71867.0,164.9
2023-04-01,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,D,59064.0,
2023-04-01,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,D,60932.0,
2023-04-01,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,D,29688.0,
2023-03-22,AAPL,"WILLIAMS, JEFFREY E",COO,Common Stock,D,187730.0,159.76
2023-03-10,AAPL,"SUGAR, RONALD D",Director,Restricted Stock Unit,A,1852.0,0.0
2023-03-10,AAPL,"JUNG, ANDREA",Director,Restricted Stock Unit,A,1852.0,0.0
2023-03-10,AAPL,"WAGNER, SUSAN",Director,Restricted Stock Unit,A,1852.0,0.0
2023-03-10,AAPL,"GORE, ALBERT JR",Director,Restricted Stock Unit,A,1852.0,0.0
2023-03-10,AAPL,"GORSKY, ALEX",Director,Restricted Stock Unit,A,1852.0,0.0
2023-03-10,AAPL,"BELL, JAMES A",Director,Restricted Stock Unit,A,1852.0,0.0
2023-03-10,AAPL,"LOZANO, MONICA C",Director,Restricted Stock Unit,A,1852.0,0.0
2023-03-10,AAPL,"LEVINSON, ARTHUR D",Director,Restricted Stock Unit,A,1852.0,0.0
2023-02-03,AAPL,"LEVINSON, ARTHUR D",Director,Common Stock,D,1685.0,0.0
2023-02-01,AAPL,"SUGAR, RONALD D",Director,Restricted Stock Unit,D,1685.0,
2023-02-01,AAPL,"WAGNER, SUSAN",Director,Common Stock,A,1685.0,
2023-02-01,AAPL,"WAGNER, SUSAN",Director,Restricted Stock Unit,D,1685.0,
2023-02-01,AAPL,"LOZANO, MONICA C",Director,Common Stock,A,1685.0,
2023-02-01,AAPL,"LOZANO, MONICA C",Director,Restricted Stock Unit,D,1685.0,
2023-02-01,AAPL,"GORE, ALBERT JR",Director,Common Stock,A,1685.0,
2023-02-01,AAPL,"LEVINSON, ARTHUR D",Director,Restricted Stock Unit,D,1685.0,
2023-02-01,AAPL,"BELL, JAMES A",Director,Restricted Stock Unit,D,1685.0,
2023-02-01,AAPL,"JUNG, ANDREA",Director,Common Stock,A,1685.0,
2023-02-01,AAPL,"JUNG, ANDREA",Director,Restricted Stock Unit,D,1685.0,
2023-02-01,AAPL,"GORSKY, ALEX",Director,Common Stock,A,1685.0,
2023-02-01,AAPL,"GORSKY, ALEX",Director,Restricted Stock Unit,D,1685.0,
2023-02-01,AAPL,"GORE, ALBERT JR",Director,Restricted Stock Unit,D,1685.0,
2023-02-01,AAPL,"LEVINSON, ARTHUR D",Director,Common Stock,A,1685.0,
2023-02-01,AAPL,"SUGAR, RONALD D",Director,Common Stock,A,1685.0,
2023-02-01,AAPL,"BELL, JAMES A",Director,Common Stock,A,1685.0,
2022-12-13,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,703.0,0.0
2022-12-09,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,2275.0,0.0
2022-11-22,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,20200.0,148.72
2022-10-28,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,85147.0,155.63
2022-10-28,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,14274.0,154.7
2022-10-28,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,7200.0,157.2
2022-10-28,AAPL,"MAESTRI, LUCA","Senior Vice President, CFO",Common Stock,D,69678.0,156.46
2022-10-17,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,8053.0,142.45
2022-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,2226.0,
2022-10-15,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,A,16612.0,
2022-10-15,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,8559.0,138.38
2022-10-15,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Restricted Stock Unit,D,16612.0,
2022-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,A,13136.0,
2022-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Common Stock,D,6399.0,138.38
2022-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,4428.0,
2022-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,4568.0,
2022-10-15,AAPL,"KONDO, CHRIS",Principal Accounting Officer,Restricted Stock Unit,D,1914.0,
2022-10-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,65350.0,142.45
2022-10-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,56271.0,141.19
2022-10-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,13199.0,139.15
2022-10-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,5400.0,138.44
2022-10-03,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,67026.0,142.83
2022-10-03,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,42393.0,141.09
2022-10-03,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,D,66880.0,142.17
2022-10-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,27669.0,140.34
2022-10-03,AAPL,"ADAMS, KATHERINE L.","SVP, GC and Secretary",Common Stock,D,13250.0,142.93
2022-10-01,AAPL,"O'BRIEN, DEIRDRE",Senior Vice President,Common Stock,A,365600.0,
2022-10-01,AAPL,"WILLIAMS, JEFFREY E",COO,Restricted Stock Unit,D,365600.0,
