Date,Open,High,Low,Close,Volume
2023-05-12,105.795,118.44,105.79,117.92,177990779
2023-05-05,107.72,108.68,104.5,106.215,98876972
2023-04-28,106.05,109.15,103.27,108.22,151642321
2023-04-21,105.43,107.05,103.8,105.91,108246683
2023-04-14,107.39,109.58,104.97,109.46,103633797
2023-04-06,102.67,109.63,102.38,108.9,97645442
2023-03-31,105.32,105.4,100.28,104.0,129572979
2023-03-24,101.06,107.51,100.79,106.06,148124420
2023-03-17,90.565,103.49,89.94,102.46,232908295
2023-03-10,94.36,96.3,90.8,91.01,135073924
2023-03-03,90.09,94.11,89.52,94.02,133182150
2023-02-24,93.24,93.4149,88.86,89.35,121977672
2023-02-17,95.01,97.88,92.65,94.59,189396696
2023-02-10,102.685,108.67,93.86,94.86,279981751
2023-02-03,98.745,108.82,97.52,105.22,156510536
2023-01-27,99.13,101.58,95.262,100.71,143746418
2023-01-20,92.78,99.42,90.84,99.28,124989861
2023-01-13,89.195,92.98,86.7,92.8,113236040
2023-01-06,89.83,91.55,85.57,88.16,97533652
2022-12-30,89.31,89.5,86.3701,88.73,70821393
2022-12-23,90.88,91.2,86.9401,89.81,106804846
2022-12-16,93.09,99.8,90.01,90.86,165406672
2022-12-09,99.815,101.7499,93.02,93.07,114959586
2022-12-02,97.2,102.59,94.39,100.83,120683118
2022-11-25,97.56,99.0685,94.41,97.6,63702402
2022-11-18,95.5,100.42,95.1125,97.8,127449852
2022-11-11,87.34,97.36,86.96,96.73,156756091
2022-11-04,95.78,96.35,83.45,86.7,205326512
2022-10-28,102.09,105.0999,91.9,96.58,215996225
2022-10-21,99.52,104.22,98.23,101.48,120609640
2022-10-14,99.85,101.29,95.27,97.18,110928107
2022-10-07,97.22,103.73,97.02,99.57,107302624
2022-09-30,98.61,101.4,96.03,96.15,119479277
2022-09-23,102.54,104.02,98.01,99.17,117139582
2022-09-16,111.99,112.64,101.855,103.63,165898749
2022-09-09,108.135,112.0,106.51,111.78,86922394
2022-09-02,110.78,111.96,108.13,108.68,110196139
2022-08-26,116.1,117.78,111.22,111.3,96331223
2022-08-19,122.21,123.26,117.67,118.12,84579291
2022-08-12,119.12,122.65,116.56,122.65,85775104
2022-08-05,115.53,119.5,114.26,118.22,97443418
2022-07-29,108.88,116.9,104.76,116.64,161031217
2022-07-22,113.44,116.33,107.6,108.36,162742916
2022-07-15,2373.0,2375.89,2186.51,2255.34,7872789
2022-07-08,2150.29,2408.7,2124.9901,2403.37,6327410
2022-07-01,2378.7,2385.0,2142.1,2181.62,7442865
2022-06-24,2194.04,2372.75,2185.87,2370.76,6338224
2022-06-17,2148.92,2241.26,2112.5706,2157.31,8712953
2022-06-10,2334.85,2387.9696,2217.22,2228.55,6361793
2022-06-03,2261.58,2357.96,2251.45,2291.28,6618934
2022-05-27,2202.08,2257.36,2044.16,2255.98,9502792
2022-05-20,2307.68,2344.55,2127.46,2186.26,6980949
2022-05-13,2266.07,2361.7,2202.27,2330.31,8669141
2022-05-06,2278.13,2462.86,2267.99,2313.2,8151521
2022-04-29,2388.59,2465.56,2262.485,2299.33,10646302
2022-04-22,2548.2,2638.47,2382.81,2392.28,6837191
2022-04-14,2658.0,2658.7836,2542.23,2545.06,4510844
2022-04-08,2816.49,2880.875,2675.0501,2680.21,4853679
2022-04-01,2813.69,2883.25,2775.94,2814.0,6324711
2022-03-25,2736.95,2839.19,2692.23,2830.43,6035647
2022-03-18,2611.46,2738.27,2528.26,2736.03,8104474
2022-03-11,2638.08,2684.0,2517.215,2609.51,7877495
2022-03-04,2665.69,2734.2759,2608.17,2642.44,6126694
2022-02-25,2599.7,2707.78,2495.29,2690.39,6714187
2022-02-18,2667.31,2758.92,2606.1405,2609.35,7090337
2022-02-11,2874.18,2876.9299,2665.77,2682.6,8965972
2022-02-04,2683.96,3042.0,2645.48,2860.32,14058203
2022-01-28,2520.55,2667.41,2492.839,2665.79,9586705
2022-01-21,2732.0,2767.99,2600.02,2601.84,5542521
2022-01-14,2701.98,2863.71,2662.81,2795.73,6554566
2022-01-07,2889.51,2932.2,2715.78,2740.09,7312554
2021-12-31,2949.27,2968.53,2893.55,2893.59,3941922
2021-12-23,2813.5919,2971.4519,2805.0,2942.85,3603731
2021-12-17,2968.88,2971.25,2835.76,2856.06,7348406
2021-12-10,2871.48,2992.1,2812.94,2973.5,5231949
2021-12-03,2885.97,2937.24,2819.64,2850.41,7217530
2021-11-26,3002.8352,3014.89,2849.71,2856.12,3810851
2021-11-19,3000.0,3037.0,2967.0,2999.05,4762919
2021-11-12,3000.0,3020.6899,2906.5,2992.91,4370162
2021-11-05,2963.3,3011.4145,2871.59,2984.82,5782872
2021-10-29,2776.21,2982.36,2734.97,2965.41,8128196
2021-10-22,2824.27,2884.955,2743.41,2772.5,4742755
2021-10-15,2796.0,2844.0,2725.0,2833.5,4910199
2021-10-08,2713.99,2806.34,2623.33,2801.12,5629992
2021-10-01,2831.71,2850.0,2660.0,2729.25,7556112
2021-09-24,2780.0035,2858.07,2741.06,2852.66,5367017
2021-09-17,2864.02,2911.63,2821.23,2829.27,7004342
2021-09-10,2894.99,2920.38,2834.83,2838.42,3917972
2021-09-03,2894.09,2936.4099,2870.1,2895.5,5023164
2021-08-27,2779.97,2900.22,2774.9586,2891.01,4427462
2021-08-20,2760.0,2779.81,2707.12,2768.74,4406099
2021-08-13,2738.98,2776.955,2728.575,2768.12,3540233
2021-08-06,2709.69,2741.6009,2683.67,2740.72,4058399
2021-07-30,2765.0,2800.22,2696.284,2704.42,8141483
2021-07-23,2623.11,2776.17,2570.74,2756.32,4975998
2021-07-16,2596.67,2659.9199,2592.0,2636.91,4146746
2021-07-09,2588.99,2612.7983,2560.8,2591.49,3646144
2021-07-02,2540.0,2576.96,2495.15,2574.38,5567985
2021-06-25,2514.8,2555.92,2502.685,2539.9,5967753
2021-06-18,2513.39,2543.93,2482.9994,2511.35,7496921
2021-06-11,2451.32,2526.99,2441.0725,2513.93,6276085
2021-06-04,2422.0,2453.859,2382.83,2451.76,4031119
2021-05-28,2367.0,2442.944,2360.11,2411.56,6250431
2021-05-21,2309.32,2368.9999,2263.52,2345.1,5158304
2021-05-14,2374.89,2378.0,2230.05,2316.16,7317239
2021-05-07,2402.72,2419.7,2311.7,2398.69,6730430
2021-04-30,2319.93,2452.378,2304.27,2410.12,9561479
2021-04-23,2291.98,2325.82,2256.45,2315.3,6009895
2021-04-16,2266.25,2306.5965,2238.465,2297.76,6246324
2021-04-09,2152.94,2289.04,2151.62,2285.88,7210396
2021-04-01,2027.88,2142.94,2015.62,2137.75,5425459
2021-03-26,2041.84,2078.21,2010.73,2035.55,7388549
2021-03-19,2062.3,2123.56,2017.68,2043.2,7766228
2021-03-12,2101.13,2128.81,2021.61,2061.92,7578201
2021-03-05,2056.52,2118.11,2010.0,2108.54,8337115
2021-02-26,2067.0,2100.78,2002.02,2036.86,8103757
2021-02-19,2104.36,2152.68,2097.41,2101.14,4733557
2021-02-12,2105.91,2123.5469,2063.09,2104.11,5062914
2021-02-05,1853.57,2116.5,1850.93,2098.0,11211680
2021-01-29,1920.67,1929.58,1809.0,1835.74,9374441
2021-01-22,1752.25,1934.86,1741.46,1901.05,7561036
2021-01-15,1786.07,1794.315,1721.55,1736.19,6181977
2021-01-08,1757.54,1809.84,1699.0,1807.21,9965340
2020-12-31,1751.635,1792.44,1725.6,1751.88,5008727
2020-12-24,1713.51,1747.99,1699.0,1738.85,4147394
2020-12-18,1775.0,1797.39,1720.22,1731.01,10237074
2020-12-11,1819.0,1834.27,1740.32,1781.77,6508322
2020-12-04,1781.1844,1847.2,1755.0,1827.99,7344925
2020-11-27,1749.6,1804.0,1717.72,1793.19,5584711
2020-11-20,1771.7,1799.07,1737.005,1742.19,7130930
2020-11-13,1790.9,1818.06,1717.3,1777.02,8917706
2020-11-06,1628.16,1793.64,1616.03,1761.75,11495063
2020-10-30,1625.01,1687.0,1514.62,1621.01,11250141
2020-10-23,1580.46,1642.36,1525.67,1641.0,9227878
2020-10-16,1543.0,1593.86,1532.57,1573.01,8990547
2020-10-09,1466.21,1516.52,1436.0,1515.22,6728209
2020-10-02,1474.21,1499.04,1449.3012,1458.42,7752219
2020-09-25,1440.06,1469.52,1406.55,1444.96,8902969
2020-09-18,1539.005,1563.9999,1437.13,1459.99,9323603
2020-09-11,1533.51,1584.081,1497.36,1520.72,7601232
2020-09-04,1647.89,1733.1799,1547.6125,1591.04,11877572
2020-08-28,1593.98,1659.22,1580.57,1644.41,10484769
2020-08-21,1514.67,1597.72,1507.97,1580.42,8205109
2020-08-14,1487.18,1537.25,1473.08,1507.73,6991958
2020-08-07,1486.64,1516.845,1458.65,1494.49,9788154
2020-07-31,1515.6,1540.97,1454.03,1482.96,9155120
2020-07-24,1515.26,1586.99,1488.4,1511.87,6834260
2020-07-17,1550.0,1577.132,1483.5,1515.55,8168841
2020-07-10,1480.06,1543.83,1472.86,1541.74,7552470
2020-07-02,1358.18,1482.95,1347.01,1464.7,7487964
2020-06-26,1429.0,1475.941,1351.99,1359.9,10226398
2020-06-19,1390.8,1460.0,1387.92,1431.72,9507116
2020-06-12,1422.34,1474.259,1386.02,1413.18,8276279
2020-06-05,1418.39,1446.552,1404.73,1438.39,6970970
2020-05-29,1437.27,1441.0,1391.29,1428.92,7278820
2020-05-22,1361.75,1415.49,1354.25,1410.42,7447416
2020-05-15,1378.28,1416.53,1323.91,1373.19,7926125
2020-05-08,1308.23,1398.76,1299.0,1388.37,7158800
2020-05-01,1296.0,1359.99,1232.2,1320.61,13087047
2020-04-24,1271.0,1293.31,1209.71,1279.31,9148228
2020-04-17,1209.18,1294.43,1187.598,1283.25,10349025
2020-04-09,1138.0,1225.57,1130.94,1211.45,9202608
2020-04-03,1125.04,1175.31,1079.81,1097.88,11684498
2020-03-27,1061.32,1169.97,1013.536,1110.71,18252365
2020-03-20,1096.0,1157.97,1037.28,1072.32,19600145
2020-03-13,1205.3,1281.15,1113.3,1219.73,16514840
2020-03-06,1351.61,1410.15,1261.05,1298.41,11969025
2020-02-28,1426.11,1438.14,1271.0,1339.33,14318286
2020-02-21,1515.0,1532.106,1480.44,1485.11,4899233
2020-02-14,1474.32,1529.63,1474.32,1520.74,6059640
2020-02-07,1462.0,1490.0,1426.3,1479.23,11825981
2020-01-31,1431.0,1470.13,1421.2,1434.23,8167925
2020-01-24,1479.12,1503.214,1465.25,1466.71,6755674
2020-01-17,1436.13,1481.295,1426.02,1480.39,7791327
2020-01-10,1350.0,1434.929,1350.0,1429.73,8098249
2020-01-03,1350.0,1372.5,1329.085,1360.66,4607528
2019-12-27,1355.87,1364.53,1342.78,1351.89,2937190
2019-12-20,1356.5,1365.0,1348.985,1349.59,9696796
2019-12-13,1338.04,1359.45,1336.04,1347.83,6132994
2019-12-06,1301.0,1344.0,1279.0,1340.62,6846936
2019-11-29,1299.18,1318.36,1298.13,1304.96,3689592
2019-11-22,1332.22,1335.529,1291.15,1295.34,6449295
2019-11-15,1303.18,1334.88,1293.51,1334.87,5929409
2019-11-08,1276.45,1323.74,1276.355,1311.37,7218538
2019-11-01,1275.45,1299.31,1250.843,1273.74,8945930
2019-10-25,1252.26,1269.6,1240.6,1265.13,5256115
2019-10-18,1212.34,1263.325,1211.76,1245.49,5747906
2019-10-11,1204.4,1228.39,1189.01,1215.45,5095240
2019-10-04,1220.97,1231.23,1162.43,1209.0,7264112
2019-09-27,1226.0,1248.3,1210.09,1225.09,7177228
2019-09-20,1229.52,1244.44,1216.53,1229.93,6493168
2019-09-13,1204.0,1241.86,1192.62,1239.56,7066286
2019-09-06,1177.03,1213.04,1163.2,1204.93,5030132
2019-08-30,1157.26,1198.5,1152.96,1188.1,5293625
2019-08-23,1190.09,1206.99,1147.75,1151.29,5525352
2019-08-16,1179.21,1204.78,1160.54,1177.6,6474039
2019-08-09,1170.04,1205.01,1140.14,1188.01,8284808
2019-08-02,1241.05,1247.37,1188.94,1193.99,8746025
2019-07-26,1133.45,1265.55,1120.92,1250.41,11001268
2019-07-19,1146.86,1158.58,1129.62,1130.1,6251160
2019-07-12,1125.17,1153.07,1107.17,1144.9,5835797
2019-07-05,1098.0,1132.88,1093.703,1131.59,4461810
2019-06-28,1119.61,1122.0,1072.24,1080.91,7451405
2019-06-21,1086.28,1124.11,1086.28,1121.88,6877106
2019-06-14,1072.98,1101.99,1067.54,1085.35,6132209
2019-06-07,1065.5,1070.92,1025.0,1066.04,13638112
2019-05-31,1134.0,1151.587,1100.18,1103.63,5363454
2019-05-24,1144.5,1158.52,1129.224,1133.47,5739930
2019-05-17,1141.96,1188.16,1116.666,1162.3,8726581
2019-05-10,1166.26,1190.85,1142.5,1164.27,6925344
2019-05-03,1274.0,1289.27,1155.002,1185.4,15274912
2019-04-26,1235.99,1273.07,1228.31,1272.18,5494720
2019-04-18,1218.0,1242.0,1209.11,1236.37,4597576
2019-04-12,1207.89,1218.35,1193.08,1217.87,4105412
2019-04-05,1184.1,1216.3,1182.0,1207.15,4956467
2019-03-29,1196.93,1206.398,1159.37,1173.31,7080648
2019-03-22,1183.3,1231.79,1177.421,1205.5,7959399
2019-03-15,1144.45,1200.93,1144.45,1184.46,8801015
2019-03-08,1146.99,1169.61,1123.3,1142.32,6367558
2019-03-01,1116.0,1142.97,1099.92,1140.99,6846489
2019-02-22,1110.0,1123.41,1092.52,1110.37,4599463
2019-02-15,1096.95,1134.73,1092.86,1113.65,6121950
2019-02-08,1112.66,1147.0,1086.0,1095.06,11354852
2019-02-01,1080.11,1125.0,1055.865,1110.75,6586454
2019-01-25,1088.0,1094.0,1059.75,1090.99,5061372
2019-01-18,1046.92,1108.352,1041.255,1098.26,7137875
2019-01-11,1071.5,1084.56,1048.48,1057.19,7923590
2019-01-04,1050.96,1070.84,1014.07,1070.71,6961290
2018-12-28,973.9,1055.56,970.11,1037.08,7487147
2018-12-21,1037.51,1062.0,973.69,979.54,14326590
2018-12-14,1035.05,1081.65,1023.29,1042.1,7742647
2018-12-07,1123.14,1124.65,1028.5,1036.58,9206355
2018-11-30,1038.35,1095.57,1033.91,1094.43,10270876
2018-11-23,1057.2,1060.79,996.02,1023.88,6533480
2018-11-16,1061.39,1071.85,1031.0,1061.49,8045605
2018-11-09,1055.0,1095.46,1021.24,1066.15,8564587
2018-11-02,1082.47,1097.04,995.83,1057.79,12944170
2018-10-26,1103.06,1112.23,1034.09,1071.47,12078729
2018-10-19,1108.91,1128.99,1077.09,1096.46,8130332
2018-10-12,1150.11,1168.0,1068.27,1110.08,10968284
2018-10-05,1199.89,1209.96,1145.12,1157.35,7695674
2018-09-28,1157.17,1202.1,1146.91,1193.47,6352384
2018-09-21,1170.14,1192.21,1154.03,1166.09,9332565
2018-09-14,1172.19,1180.425,1156.24,1172.53,5996025
2018-09-07,1204.27,1212.99,1152.0,1164.83,7182225
2018-08-31,1227.6,1253.635,1211.285,1218.19,6917439
2018-08-24,1205.02,1221.65,1194.626,1220.65,4903185
2018-08-17,1236.98,1249.273,1188.24,1200.96,6907160
2018-08-10,1225.0,1256.5,1215.797,1237.61,5904136
2018-08-03,1228.01,1234.916,1204.79,1223.71,7683085
2018-07-27,1181.01,1273.89,1181.0,1238.5,12613633
2018-07-20,1189.39,1204.5,1170.6,1184.91,6584688
2018-07-13,1148.48,1195.417,1141.0,1188.82,5301330
2018-07-06,1099.0,1140.93,1093.8,1140.17,3959109
2018-06-29,1143.6,1143.91,1096.01,1115.65,7401986
2018-06-22,1143.65,1186.286,1143.59,1155.48,7232331
2018-06-15,1118.6,1155.47,1118.6,1152.26,6971063
2018-06-08,1122.33,1145.738,1112.15,1120.87,8076664
2018-06-01,1064.89,1120.0,1055.22,1119.5,8513499
2018-05-25,1074.06,1088.0,1061.71,1075.66,4840075
2018-05-18,1100.0,1110.75,1060.68,1066.36,6719272
2018-05-11,1049.23,1101.33,1047.1,1098.26,7413294
2018-05-04,1030.01,1048.51,1006.29,1048.21,8455908
2018-04-27,1077.86,1082.72,1010.59,1030.05,13191952
2018-04-20,1037.0,1094.165,1026.74,1072.96,8512969
2018-04-13,1016.8,1046.42,1011.34,1029.27,7847494
2018-04-06,1022.82,1042.79,990.37,1007.04,10549606
2018-03-29,1046.0,1064.839,980.64,1031.79,11683961
2018-03-23,1120.01,1121.99,1021.22,1021.57,10457958
2018-03-16,1163.85,1177.05,1131.96,1135.73,9029817
2018-03-09,1075.14,1160.8,1069.0,1160.04,7342745
2018-03-02,1127.8,1144.04,1048.115,1078.92,9879470
2018-02-23,1090.57,1133.97,1088.52,1126.79,5339418
2018-02-16,1048.0,1104.67,1040.928,1094.8,8206323
2018-02-09,1090.6,1110.0,992.56,1037.78,15017278
2018-02-02,1176.48,1186.89,1107.278,1111.9,10919339
2018-01-26,1137.49,1179.86,1135.11,1175.84,7285183
2018-01-19,1132.51,1139.91,1117.01,1137.51,5195629
2018-01-12,1102.23,1124.29,1096.11,1122.26,5603488
2018-01-05,1048.34,1104.25,1045.23,1102.23,4840691
2017-12-29,1058.07,1060.12,1044.77,1046.4,3668665
2017-12-22,1066.08,1078.49,1059.44,1060.12,5761412
2017-12-15,1035.5,1067.62,1032.05,1064.19,8284597
2017-12-08,1012.66,1042.05,988.28,1037.05,7834622
2017-12-01,1040.0,1062.38,1002.02,1010.17,8696086
2017-11-24,1020.26,1043.18,1017.5,1040.61,3232178
2017-11-17,1023.42,1035.92,1014.15,1019.09,5165760
2017-11-10,1028.99,1043.52,1019.67,1028.07,5111358
2017-11-03,1014.0,1032.65,1007.5,1032.48,6826707
2017-10-27,989.52,1048.39,960.5201,1019.27,10536364
2017-10-20,992.1,996.72,978.39,988.2,5592464
2017-10-13,980.0,997.21,966.0801,989.68,5909839
2017-10-06,959.98,979.46,947.84,978.89,5329768
2017-09-29,925.45,959.7864,909.7,959.11,8171469
2017-09-22,920.01,936.53,910.6,928.53,5930244
2017-09-15,934.25,938.38,916.36,920.29,7297681
2017-09-08,933.08,937.0,919.27,926.5,4865060
2017-09-01,916.0,942.48,905.0,937.34,6001425
2017-08-25,910.0,930.84,903.4,915.89,5415851
2017-08-18,922.53,932.7,907.1543,910.67,5462037
2017-08-11,929.06,935.814,905.58,914.39,6133875
2017-08-04,941.89,943.59,916.68,927.96,7178897
2017-07-28,972.22,986.2,920.0,941.53,14187107
2017-07-21,957.0,975.9,949.2407,972.92,6727176
2017-07-14,921.77,956.91,919.59,955.99,6097762
2017-07-07,912.18,921.54,894.79,918.59,6451253
2017-06-30,969.9,973.31,908.31,908.73,12131348
2017-06-23,949.96,966.0,949.05,965.59,6132754
2017-06-16,939.56,961.15,915.2328,939.78,12181318
2017-06-09,976.55,988.25,935.63,949.83,9170189
2017-06-02,970.31,979.27,960.01,975.6,7002687
2017-05-26,935.0,974.98,935.0,971.47,6233768
2017-05-19,932.95,943.11,918.14,934.01,7343050
2017-05-12,926.12,937.5,923.0301,932.22,5933982
2017-05-05,901.94,935.93,901.45,927.13,8409127
2017-04-28,851.2,916.85,849.86,905.96,9108988
2017-04-21,825.01,845.2,824.47,843.19,4968681
2017-04-13,825.39,829.35,817.0201,823.56,4081479
2017-04-07,829.22,842.45,820.5127,824.67,6583319
2017-03-31,806.95,833.68,803.37,829.56,7759085
2017-03-24,850.01,853.5,808.89,814.43,10564532
2017-03-17,844.0,853.4,840.77,852.12,6079350
2017-03-10,826.95,844.91,822.4,843.25,6101981
2017-03-03,824.55,836.255,820.2,829.08,6697629
2017-02-24,828.66,833.45,822.88,828.64,5114558
2017-02-17,816.0,828.07,815.49,828.07,6480338
2017-02-10,799.7,815.25,795.2501,813.67,5707061
2017-02-03,814.66,815.84,790.52,801.49,10432459
2017-01-27,807.25,841.95,803.74,823.31,11004604
2017-01-20,807.08,809.48,800.37,805.02,5245892
2017-01-13,806.4,811.2244,799.17,807.88,5969633
2017-01-06,778.81,807.9,775.8,806.15,5705563
2016-12-30,790.68,797.86,770.41,771.82,4457367
2016-12-23,790.22,798.65,786.27,789.91,4990560
2016-12-16,785.04,804.3799,784.3554,790.8,10023771
2016-12-09,757.71,789.43,752.9,789.29,8155851
2016-12-02,760.0,779.53,737.0245,750.5,10668090
2016-11-25,762.61,776.96,755.25,761.68,4989585
2016-11-18,755.6,775.0,727.54,760.54,10362173
2016-11-11,774.5,795.633,750.38,754.02,12736062
2016-11-04,795.47,796.86,750.5611,762.02,10830041
2016-10-28,804.9,816.68,791.5,795.37,11940774
2016-10-21,779.8,804.63,777.5,799.37,7940383
2016-10-14,777.71,792.28,773.0,778.53,5702583
2016-10-07,774.25,782.07,769.5,775.08,5945172
2016-09-30,782.74,785.9899,773.07,777.29,6696366
2016-09-23,772.42,789.85,764.4406,786.9,6217425
2016-09-16,755.13,773.8,754.0001,768.88,7196611
2016-09-09,773.45,782.73,759.66,759.66,5492603
2016-09-02,768.74,774.99,764.3,771.46,5223939
2016-08-26,773.27,776.44,763.1846,769.54,5045157
2016-08-19,783.75,787.49,773.13,775.42,4471434
2016-08-12,782.0,789.75,778.091,783.22,4928725
2016-08-05,761.09,783.04,761.09,782.22,8713875
2016-07-29,740.67,778.55,734.27,768.79,11103338
2016-07-22,722.71,743.24,721.19,742.74,6098762
2016-07-15,708.05,725.74,707.24,719.85,5614091
2016-07-08,696.06,705.71,688.215,705.63,5753907
2016-07-01,671.0,700.65,663.284,699.21,9689832
2016-06-24,698.77,702.77,673.45,675.22,11352927
2016-06-17,716.51,725.44,688.4515,691.72,9164340
2016-06-10,724.91,729.54,714.61,719.41,6691871
2016-06-03,731.74,739.73,720.56,722.34,5951198
2016-05-27,706.53,733.936,704.18,732.66,8443971
2016-05-20,709.13,721.52,696.8,709.74,8583751
2016-05-13,712.0,724.48,709.0,710.83,7447774
2016-05-06,697.63,711.86,689.01,711.12,8395373
2016-04-29,716.1,725.766,689.0,693.01,13157281
2016-04-22,760.46,769.9,713.61,718.77,14131019
2016-04-15,743.02,761.0,731.01,759.0,7225324
2016-04-08,750.06,752.8,735.37,739.15,6064369
2016-04-01,736.79,757.88,728.76,749.91,8283055
2016-03-24,736.5,745.7199,731.0,735.3,6133242
2016-03-18,726.81,743.07,724.51,737.6,9905130
2016-03-11,706.9,726.92,685.34,726.82,11272352
2016-03-04,700.32,720.0,697.68,710.89,10191618
2016-02-26,707.45,713.43,680.78,705.07,9808357
2016-02-19,692.98,712.35,685.05,700.91,8485184
2016-02-12,667.85,701.31,663.06,682.4,15659692
2016-02-05,750.46,789.8699,680.15,683.57,27932736
2016-01-29,723.58,744.9899,694.39,742.95,11388350
2016-01-22,703.3,728.13,673.26,725.25,10137048
2016-01-15,716.61,734.74,685.37,694.45,12450737
2016-01-08,743.0,752.0,713.0,714.47,12585099
2015-12-31,752.92,779.98,749.52,758.88,6075172
2015-12-24,746.13,754.85,740.0,748.4,4985172
2015-12-18,741.79,762.68,724.17,739.31,11782877
2015-12-11,767.77,768.73,736.75,738.87,10554569
2015-12-04,748.81,775.955,741.27,766.81,11810542
2015-11-27,757.45,762.7075,737.63,750.26,5710334
2015-11-20,715.6,757.92,711.33,756.6,8638048
2015-11-13,730.2,741.0,716.73,717.0,8957454
2015-11-06,711.06,739.48,705.85,733.76,8531478
2015-10-30,701.55,719.15,701.26,710.81,10506067
2015-10-23,661.18,730.0,641.73,702.0,16494604
2015-10-16,642.09,664.97,639.01,662.2,7996152
2015-10-09,632.0,650.609,625.56,643.61,9964021
2015-10-02,610.34,627.34,589.38,626.91,12305428
2015-09-25,634.4,636.49,611.0,611.97,10236431
