transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,10936.0,1147.087
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,8634.0,1146.243
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,800.0,1143.575
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5174.0,1142.675
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,9700.0,1141.776
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4419.0,1169.462
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1605.0,1167.922
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,12244.0,1167.181
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7224.0,1166.014
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7400.0,1164.98
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13383.0,1163.733
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7800.0,1095.296
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4930.0,1175.688
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4200.0,1177.09
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,11139.0,1178.09
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1800.0,1179.083
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,20121.0,1127.508
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,17574.0,1128.461
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13592.0,1129.491
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7311.0,1130.626
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,8467.0,1131.672
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7365.0,1132.503
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5342.0,1133.459
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5500.0,1134.581
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1123.0,1136.06
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4100.0,1138.668
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3333.0,1139.636
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,6200.0,1106.124
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,21033.0,1112.925
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,12268.0,1113.865
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4927.0,1114.784
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Non-Qualifed Stock Option (right to buy),D,2152681.0,0.0
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,6730.0,1094.239
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,11500.0,1092.978
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13627.0,1092.148
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4900.0,1091.03
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5709.0,1090.06
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,11300.0,1088.959
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,8930.0,1087.89
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,6773.0,1086.86
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,11347.0,1085.844
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,12757.0,1084.9
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,11457.0,1083.836
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7629.0,1082.707
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,10234.0,1081.647
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,6540.0,1080.841
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5542.0,1079.689
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7140.0,1078.749
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5700.0,1077.839
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3100.0,1076.8
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,8600.0,1075.657
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,8400.0,1074.544
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,11082.0,1073.479
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,10233.0,1072.545
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,11281.0,1071.563
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7500.0,1070.48
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5500.0,1069.471
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5200.0,1068.243
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2600.0,1067.244
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,700.0,1065.726
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,700.0,1063.963
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,A,2152681.0,6.24
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,14822.0,1126.547
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,17366.0,1125.551
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,28882.0,1124.519
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,17162.0,1123.398
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,16761.0,1122.45
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,22328.0,1121.428
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,6435.0,1120.21
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,11378.0,1119.158
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,15995.0,1118.124
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4826.0,1116.94
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2106.0,1115.795
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7000.0,1111.958
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,8285.0,1110.436
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,15636.0,1109.432
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,14742.0,1108.552
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,8098.0,1107.355
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4900.0,1105.189
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5300.0,1103.896
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1800.0,1102.562
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1555.0,1101.738
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2000.0,1100.726
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2600.0,1099.47
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,15713.0,1173.926
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,10667.0,1170.783
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,14377.0,1171.946
2021-11-23,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13112.0,1172.921
2021-11-17,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,D,1250.0,1063.51
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,10086.0,1030.991
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1100.0,1014.032
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,600.0,1014.76
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1900.0,1016.341
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3100.0,1017.327
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,900.0,1018.05
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,24449.0,1039.699
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,25915.0,1040.56
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,23935.0,1041.773
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,70823.0,1042.757
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,61399.0,1043.617
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,54998.0,1044.602
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,61830.0,1045.73
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,65423.0,1046.699
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,91429.0,1047.592
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,83687.0,1048.639
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,34034.0,1049.651
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,28303.0,1050.653
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,33108.0,1051.597
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,17290.0,1052.538
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,14994.0,1053.474
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,10033.0,1054.702
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,18066.0,1055.761
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4687.0,1056.548
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,A,2113761.0,6.24
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13500.0,1004.194
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,6738.0,1007.297
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1400.0,1009.323
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1000.0,1010.68
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1000.0,1012.375
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1000.0,1019.332
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4547.0,1020.702
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,10863.0,1021.67
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,17489.0,1022.887
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,17493.0,1023.861
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,14587.0,1024.752
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13755.0,1025.914
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13610.0,1026.829
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5705.0,1027.694
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3340.0,1028.649
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2003.0,1029.748
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,17034.0,1032.245
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5365.0,1033.268
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4206.0,1034.394
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4500.0,1035.442
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,8600.0,1036.402
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,11280.0,1037.526
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,12987.0,1038.759
2021-11-16,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Non-Qualifed Stock Option (right to buy),D,2113761.0,0.0
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,27238.0,984.59
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7900.0,1010.59
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,15466.0,1011.504
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,18190.0,1012.587
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,11893.0,1013.4
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,16465.0,1014.492
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,9510.0,1015.693
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,9845.0,1016.802
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,24868.0,1017.579
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,9500.0,1018.674
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,8027.0,1019.722
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,6000.0,1020.892
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4678.0,981.356
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,9478.0,982.196
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,6600.0,983.249
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,59420.0,985.488
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,61766.0,986.437
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,39835.0,987.43
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,51838.0,988.607
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Non-Qualifed Stock Option (right to buy),D,2107672.0,0.0
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,16834.0,1009.224
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,98123.0,989.514
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,83246.0,990.342
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,37076.0,991.521
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,46321.0,992.463
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,17112.0,993.431
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,12207.0,994.492
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,10560.0,995.502
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,19697.0,996.666
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,12851.0,997.653
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,26711.0,998.711
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,23669.0,999.674
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,16122.0,1000.924
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7700.0,1002.314
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,21155.0,1003.256
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13300.0,1004.527
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13727.0,1008.444
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,23577.0,1007.304
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13702.0,1006.389
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,9953.0,1005.279
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3800.0,1021.843
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3731.0,1022.899
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1400.0,1023.818
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,300.0,1026.25
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,300.0,1027.867
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,700.0,1028.934
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,300.0,1031.0
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,A,2107672.0,6.24
2021-11-15,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1400.0,980.457
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,7458.0,1041.676
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,10809.0,1040.4
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,28231.0,1039.533
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,45303.0,1034.493
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,106870.0,1033.428
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,46479.0,1032.459
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,472.0,1044.751
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,59137.0,1031.523
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,90044.0,1030.515
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,101293.0,1029.49
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,106957.0,1028.473
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,61197.0,1027.598
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,66061.0,1026.477
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,94537.0,1025.485
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,83647.0,1024.427
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,82055.0,1023.451
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,62474.0,1022.611
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,9951.0,1021.458
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,6000.0,1020.534
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3049.0,1042.541
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,801.0,1043.288
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,28832.0,1037.55
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,32129.0,1038.432
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,39924.0,1036.411
2021-11-12,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,26290.0,1035.561
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1500.0,1091.671
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5967.0,1087.243
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3961.0,1086.438
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2349.0,1085.61
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4940.0,1084.549
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,5357.0,1083.306
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,10701.0,1082.419
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,13132.0,1081.534
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,15053.0,1080.451
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,15843.0,1079.529
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,9429.0,1078.395
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,15051.0,1077.454
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,18457.0,1076.488
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,26188.0,1075.464
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,30829.0,1074.459
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,55742.0,1073.382
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,62412.0,1072.529
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,38156.0,1071.531
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,69905.0,1070.352
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,25012.0,1069.401
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,32262.0,1068.48
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,19950.0,1067.51
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,17208.0,1066.457
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,73432.0,1065.249
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4901.0,1064.345
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1801.0,1063.713
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3600.0,1062.266
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2800.0,1061.092
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1000.0,1060.433
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,200.0,1059.29
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2000.0,1056.318
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,600.0,1104.01
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,256.0,1103.511
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,30700.0,1102.01
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,100.0,1100.04
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,71.0,1097.1
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3305.0,1096.674
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1190.0,1095.486
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2402.0,1094.494
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2400.0,1093.484
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1400.0,1092.694
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,1914.0,1090.29
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2343.0,1089.305
2021-11-11,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,3918.0,1088.578
2021-11-10,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,4079.0,1075.491
2021-11-10,TSLA,"MUSK, ELON","Director, CEO, 10% Owner",Common Stock,D,2354.0,1076.497
