Date,Open,High,Low,Close,Volume
2024-12-06 19:55:00,77.4402,77.6,77.4,77.5,48502
2024-12-06 19:50:00,77.52,77.52,77.42,77.47,33037
2024-12-06 19:45:00,77.3,77.59,77.3,77.485,43496
2024-12-06 19:40:00,77.29,77.35,77.25,77.32,17213
2024-12-06 19:35:00,77.29,77.35,77.11,77.3,24186
2024-12-06 19:30:00,77.235,77.35,77.14,77.29,34212
2024-12-06 19:25:00,77.49,77.6,76.68,77.2102,95315
2024-12-06 19:20:00,77.93,77.97,77.29,77.49,120256
2024-12-06 19:15:00,77.91,77.95,77.89,77.93,23826
2024-12-06 19:10:00,77.88,77.95,77.85,77.92,40226
2024-12-06 19:05:00,77.9,77.9,77.82,77.877,25078
2024-12-06 19:00:00,77.89,77.99,77.8201,77.88,35333
2024-12-06 18:55:00,77.79,77.88,77.7,77.88,27408
2024-12-06 18:50:00,77.7,77.8,77.7,77.7701,29371
2024-12-06 18:45:00,77.75,77.77,77.69,77.72,14980
2024-12-06 18:40:00,77.82,77.82,77.6501,77.73,24885
2024-12-06 18:35:00,77.73,77.83,77.6501,77.81,44325
2024-12-06 18:30:00,77.88,77.9,77.63,77.73,55100
2024-12-06 18:25:00,77.8,77.89,77.76,77.87,48526
2024-12-06 18:20:00,77.8,77.9,77.7,77.78,70426
2024-12-06 18:15:00,77.4999,77.8,77.48,77.8,88797
2024-12-06 18:10:00,77.36,77.5,77.34,77.5,75046
2024-12-06 18:05:00,77.21,77.44,77.17,77.36,51705
2024-12-06 18:00:00,77.24,77.26,77.13,77.21,32330
2024-12-06 17:55:00,77.34,77.38,77.1801,77.23,40812
2024-12-06 17:50:00,77.14,77.48,77.14,77.35,95810
2024-12-06 17:45:00,77.0,77.17,76.96,77.17,34187
2024-12-06 17:40:00,77.09,77.09,76.92,77.0,56614
2024-12-06 17:35:00,76.94,77.1,76.8,77.09,64637
2024-12-06 17:30:00,76.84,76.95,76.8,76.9,28950
2024-12-06 17:25:00,76.85,76.88,76.8,76.84,25514
2024-12-06 17:20:00,76.95,76.95,76.83,76.87,35134
2024-12-06 17:15:00,76.87,76.95,76.7257,76.93,40413
