Date,Open,High,Low,Close,Volume
2024-12-06 16:55:00,390.01,390.1,389.75,389.97,96639
2024-12-06 16:50:00,390.06,390.25,384.73,390.0197,100533
2024-12-06 16:45:00,390.13,390.29,389.97,390.04,86016
2024-12-06 16:40:00,390.17,390.29,389.22,390.13,327635
2024-12-06 16:35:00,390.1516,390.47,390.01,390.17,81110
2024-12-06 16:30:00,389.99,390.3,389.22,390.24,312412
2024-12-06 16:25:00,390.0,390.22,389.22,390.005,88694
2024-12-06 16:20:00,390.44,390.5,389.22,389.95,188489
2024-12-06 16:15:00,389.93,390.75,389.22,390.3,182004
2024-12-06 16:10:00,390.4,390.45,389.59,389.9585,238967
2024-12-06 16:05:00,390.55,390.75,389.22,390.24,282026
2024-12-06 16:00:00,389.22,391.97,320.72,390.55,8145366
2024-12-06 15:55:00,387.4,389.49,387.37,389.4,4000528
2024-12-06 15:50:00,385.83,387.43,385.53,387.3292,2013717
2024-12-06 15:45:00,385.355,386.299,385.01,385.88,1587090
2024-12-06 15:40:00,384.37,386.15,384.2601,385.34,2299830
2024-12-06 15:35:00,383.805,384.66,383.07,384.35,1504407
2024-12-06 15:30:00,382.86,384.48,382.74,383.7801,1725876
2024-12-06 15:25:00,382.6288,383.29,382.48,382.9,1246611
2024-12-06 15:20:00,382.025,382.73,381.41,382.6799,1209837
2024-12-06 15:15:00,381.88,382.1274,381.11,382.0499,1173739
2024-12-06 15:10:00,380.6101,381.93,380.55,381.85,1310166
2024-12-06 15:05:00,379.7201,381.0999,379.4101,380.6799,1966698
2024-12-06 15:00:00,378.79,379.9,378.241,379.799,1040626
2024-12-06 14:55:00,377.7108,379.3852,377.3201,378.8497,1489147
2024-12-06 14:50:00,377.1801,377.76,376.9601,377.7199,611047
2024-12-06 14:45:00,376.8428,377.33,376.7901,377.21,325883
2024-12-06 14:40:00,377.175,377.175,376.67,376.79,302641
2024-12-06 14:35:00,376.6401,377.2,376.6401,377.1601,350686
2024-12-06 14:30:00,376.4683,377.01,376.15,376.7666,377880
2024-12-06 14:25:00,376.41,377.05,376.35,376.4992,459554
2024-12-06 14:20:00,376.0189,376.5733,375.97,376.4896,288481
2024-12-06 14:15:00,376.06,376.26,375.6,375.995,468488
2024-12-06 14:10:00,376.71,376.72,375.8001,376.08,430962
2024-12-06 14:05:00,376.75,376.88,376.3501,376.7028,317623
2024-12-06 14:00:00,376.805,377.1599,376.6,376.8098,362252
2024-12-06 13:55:00,376.9499,377.39,376.6,376.8323,546585
2024-12-06 13:50:00,376.875,377.2,376.66,376.91,550035
2024-12-06 13:45:00,376.13,376.8925,375.8801,376.8925,411170
2024-12-06 13:40:00,376.9307,376.9799,375.92,376.16,423525
2024-12-06 13:35:00,376.23,377.28,375.7,376.92,909891
2024-12-06 13:30:00,376.1333,376.58,375.9717,376.235,438801
2024-12-06 13:25:00,376.115,376.64,375.8,376.2,596253
2024-12-06 13:20:00,375.975,376.16,375.5801,376.1261,328674
2024-12-06 13:15:00,376.0842,376.17,375.69,375.98,359532
2024-12-06 13:10:00,375.8001,376.1,375.52,376.07,413884
2024-12-06 13:05:00,375.6101,376.32,375.49,375.83,557304
2024-12-06 13:00:00,374.857,376.1199,374.8,375.64,766683
2024-12-06 12:55:00,374.4299,375.15,374.2501,374.8322,551862
2024-12-06 12:50:00,374.03,374.4299,373.8901,374.42,259378
2024-12-06 12:45:00,373.25,374.1,373.25,374.0564,314713
2024-12-06 12:40:00,373.93,374.0684,373.07,373.2362,359713
2024-12-06 12:35:00,373.63,374.0707,373.3301,373.99,378711
2024-12-06 12:30:00,374.5199,374.55,373.53,373.605,324267
2024-12-06 12:25:00,374.17,374.77,374.061,374.5,311479
2024-12-06 12:20:00,374.27,374.38,373.65,374.1415,375929
2024-12-06 12:15:00,374.5,374.95,374.11,374.27,420493
2024-12-06 12:10:00,374.1945,374.56,373.8,374.5,417467
2024-12-06 12:05:00,373.53,374.25,373.48,374.1994,474328
2024-12-06 12:00:00,374.85,375.0395,373.22,373.5275,702083
2024-12-06 11:55:00,375.505,375.74,374.44,374.81,569937
2024-12-06 11:50:00,375.549,376.012,375.31,375.49,348159
2024-12-06 11:45:00,376.09,376.1341,375.2101,375.5201,480055
2024-12-06 11:40:00,376.2672,376.39,375.8,376.02,441881
