Date,Open,High,Low,Close,Volume
2024-12-06,162.95,180.68,162.75,179.53,117565943
2024-11-29,165.395,167.225,157.54,162.08,73906091
2024-11-22,165.66,166.8,160.6,164.23,95238183
2024-11-15,183.4,183.63,163.43,164.84,91846169
2024-11-08,169.28,185.05,168.42,183.64,83837555
2024-11-01,173.0,180.23,167.38,168.92,98743286
2024-10-25,179.38,181.7199,169.5,173.0,85734363
2024-10-18,183.3,185.51,173.3652,179.89,103206081
2024-10-11,174.82,186.42,173.86,181.48,101254572
2024-10-04,171.87,176.8998,165.8,176.64,86001951
2024-09-27,172.0,180.25,168.3501,172.69,125189213
2024-09-20,165.19,172.02,160.41,171.1,196740401
2024-09-13,139.11,168.08,134.9,167.69,188716895
2024-09-06,160.38,160.74,136.6,136.995,165461896
2024-08-30,164.96,165.7,155.41,162.82,101945677
2024-08-23,164.86,172.42,160.42,166.36,104849432
2024-08-16,148.08,166.67,146.37,165.72,107258112
2024-08-09,129.61,150.1,128.5,148.26,141832156
2024-08-02,152.02,161.33,139.6,143.82,167621412
2024-07-26,160.23,165.33,145.52,151.63,139258129
2024-07-19,170.0,173.5099,153.9,157.35,152739676
2024-07-12,1705.0,1770.98,1668.5,1700.67,19695355
2024-07-05,1608.2,1765.47,1593.5,1703.31,16535658
2024-06-28,1642.05,1661.0,1564.0,1605.53,26289027
2024-06-21,1800.0,1851.62,1651.42,1658.63,34247959
2024-06-14,1409.8,1747.24,1409.125,1735.04,28138876
2024-06-07,1352.7,1425.0,1302.53,1406.64,12030401
2024-05-31,1410.0,1417.1813,1307.26,1328.55,14459901
2024-05-24,1396.0,1429.0,1378.0,1407.84,11127353
2024-05-17,1348.0,1445.4,1325.8,1395.29,11725340
2024-05-10,1286.225,1344.0,1275.07,1332.8,7108663
2024-05-03,1344.08,1352.98,1223.31,1278.11,12082021
2024-04-26,1224.5,1355.83,1200.54,1344.07,12180474
2024-04-19,1370.0,1370.0,1197.56,1204.71,13769560
2024-04-12,1333.65,1391.87,1308.64,1344.07,11205931
2024-04-05,1325.68,1403.98,1303.4138,1339.43,11675613
2024-03-28,1345.03,1379.9377,1296.02,1325.41,9019695
2024-03-22,1253.98,1403.61,1204.02,1353.47,20226576
2024-03-15,1277.93,1307.79,1230.07,1235.5,23326714
