Date,Open,High,Low,Close,Adjusted Close,Volume
2016-11-30,170.72,178.02,163.02,170.49,13.4953,53653357
2016-10-31,173.01,177.0,166.8,170.28,13.4787,42304250
2016-09-30,176.88,177.67,158.7501,172.52,13.656,74602439
2016-08-31,162.78,179.42,161.2803,176.42,13.9236,47832893
2016-07-29,154.47,167.6,147.16,161.98,12.7839,41773861
2016-06-30,153.41,166.0,142.27,155.4,12.2646,75929099
2016-05-31,146.16,154.95,139.18,154.36,12.1442,44798155
2016-04-29,154.04,159.65,143.25,145.75,11.4668,51988423
2016-03-31,135.37,157.37,134.3,154.5,12.1552,85657902
2016-02-29,133.34,138.69,114.25,133.97,10.5054,90191987
2016-01-29,142.07,143.3,117.17,133.71,10.485,131679166
2015-12-31,131.17,149.72,130.91,145.15,11.3821,77344829
2015-11-30,123.66,130.7,115.21,130.45,10.1982,58207965
2015-10-30,123.11,129.84,111.53,123.13,9.6259,85556263
2015-09-30,121.52,134.95,118.0571,124.91,9.7651,71045603
2015-08-31,126.42,128.04,100.0,125.97,9.8166,80920865
2015-07-31,134.41,137.75,123.52,125.14,9.7519,82807039
2015-06-30,148.24,150.5,131.04,132.93,10.359,77211088
2015-05-29,117.92,149.24,115.39,148.07,11.5061,80027680
2015-04-30,126.66,128.0,114.56,116.88,9.0824,43183942
2015-03-31,127.21,136.28,116.96,126.98,9.8673,56787361
2015-02-27,103.25,129.89,99.16,127.62,9.8882,44734261
2015-01-30,100.93,108.34,95.18,102.88,7.9713,38259092
2014-12-31,93.05,105.0,89.72,100.59,7.7939,51614549
2014-11-28,86.44,94.4334,83.5,93.4,7.2113,28902401
2014-10-31,87.12,87.92,68.7501,86.25,6.6592,68449177
2014-09-30,82.97,90.88,82.3956,87.0,6.7171,45910651
2014-08-29,69.92,84.8,68.71,82.09,6.315,35857500
2014-07-31,72.48,76.44,68.8,69.38,5.3373,42355000
2014-06-30,71.21,72.5,70.06,72.07,5.5442,35952400
2014-05-30,62.92,72.0,62.58,70.67,5.4145,125561000
2014-04-30,64.55,65.58,57.27,63.5,4.8652,49858600
2014-03-31,61.15,65.83,60.45,64.41,4.9349,41831000
2014-02-28,54.8,63.49,52.96,61.7,4.7074,37452700
2014-01-31,52.85,57.18,51.89,54.6375,4.1685,40854100
2013-12-31,45.49,54.54,44.42,52.879,4.0344,58577200
2013-11-29,45.79,45.885,42.45,44.73,3.3967,39641900
2013-10-31,43.14,47.21,41.83,45.43,3.4498,58591600
2013-09-30,38.82,43.29,38.04,43.08,3.2714,50939600
2013-08-30,37.03,39.45,35.75,38.51,2.9077,44210300
2013-07-31,37.85,39.74,36.3,36.68,2.7695,44026300
2013-06-28,37.68,38.87,35.62,37.38,2.8223,57675500
2013-05-31,32.06,38.266,31.25,37.73,2.8327,60826900
2013-04-30,35.82,36.0,30.57,31.96,2.3995,57958600
2013-03-28,33.92,36.98,33.01,35.9,2.6954,49898400
2013-02-28,35.92,36.3,32.66,34.22,2.5556,61690000
2013-01-31,32.43,36.09,32.09,35.77,2.6713,66879000
2012-12-31,35.39,35.58,30.5,31.6508,2.3637,72595500
2012-11-30,33.29,35.43,31.68,35.1,2.6081,35153600
2012-10-31,35.14,35.54,32.54,33.03,2.4543,34581800
2012-09-28,36.37,36.83,32.39,34.865,2.5907,51683800
2012-08-31,37.11,37.88,35.41,36.57,2.705,37931000
2012-07-31,35.77,37.64,32.14,36.9,2.7295,36336700
2012-06-29,32.43,35.94,30.175,35.9,2.6555,51855700
2012-05-31,34.53,34.95,29.7,33.1,2.4374,51522500
2012-04-30,38.89,39.01,32.38,34.48,2.539,43848200
2012-03-30,37.74,39.22,34.6,38.97,2.8696,36833300
2012-02-29,34.39,37.7,33.95,37.61,2.76,45074100
2012-01-31,29.48,35.0,28.02,33.94,2.4907,51942100
2011-12-30,29.82,31.94,27.39,28.86,2.1179,62337500
2011-11-30,32.69,34.86,28.12,29.92,2.1865,45753400
2011-10-31,32.79,35.97,30.86,33.77,2.4679,67058000
2011-09-30,33.01,37.99,30.221,32.77,2.3948,66255700
2011-08-31,34.0,34.5,26.42,33.11,2.4124,62049500
2011-07-29,38.22,39.45,32.41,33.63,2.4503,43717500
2011-06-30,33.84,38.7,32.185,38.0,2.7687,64971800
2011-05-31,33.74,36.18,31.48,33.79,2.4554,43831600
2011-04-29,31.5,33.82,29.96,33.46,2.4314,23891900
2011-03-31,32.25,33.1495,28.27,31.1,2.2599,57320600
2011-02-28,28.92,34.6,28.6,33.99,2.4632,44762300
2011-01-31,28.7,29.44,26.97,28.71,2.0806,40137100
2010-12-31,26.48,28.94,24.48,28.4125,2.059,46933300
2010-11-30,24.5,27.25,23.77,26.11,1.8872,18904100
2010-10-29,22.62,24.95,21.54,24.68,1.7838,16815700
2010-09-30,20.3,23.0,18.41,22.51,1.627,21650000
2010-08-31,21.98,22.93,19.281,20.15,1.4564,21443900
2010-07-30,21.32,23.13,20.5,21.76,1.5728,13538300
2010-06-30,20.66,23.694,20.34,21.06,1.5222,33439400
2010-05-28,20.65,21.55,18.3812,20.65,1.4926,12498300
2010-04-30,20.69,22.88,19.67,20.51,1.4824,7824400
2010-03-31,18.7,20.68,18.12,20.5625,1.4862,11100500
2010-02-26,17.38,18.39,16.5,18.15,1.3119,15168900
2010-01-29,18.3,19.55,16.842,17.38,1.2562,26906900
2009-12-31,15.9,18.29,15.38,18.29,1.322,7546800
2009-11-30,15.1,16.21,14.33,15.86,1.1463,5093900
2009-10-30,17.0,17.95,14.7184,15.0,1.0842,17123100
2009-09-30,18.25,18.44,15.87,17.07,1.2338,22171200
