Date,Open,High,Low,Close,Volume
2024-12-06 19:55:00,141.85,141.94,141.83,141.91,72588
2024-12-06 19:50:00,141.8898,141.89,141.8,141.85,35610
2024-12-06 19:45:00,141.9,141.94,141.875,141.875,30390
2024-12-06 19:40:00,141.88,141.9,141.86,141.9,13700
2024-12-06 19:35:00,141.87,141.89,141.85,141.87,12577
2024-12-06 19:30:00,141.85,141.9,141.83,141.87,15559
2024-12-06 19:25:00,141.84,141.86,141.81,141.84,23797
2024-12-06 19:20:00,141.84,141.89,141.83,141.8499,15029
2024-12-06 19:15:00,141.83,141.84,141.8,141.84,16830
2024-12-06 19:10:00,141.85,141.85,141.8,141.815,23773
2024-12-06 19:05:00,141.9,141.93,141.8201,141.8499,15393
2024-12-06 19:00:00,141.9,141.95,141.84,141.9,20733
2024-12-06 18:55:00,141.9,141.97,141.88,141.92,29281
2024-12-06 18:50:00,141.9,141.91,141.81,141.9,46666
2024-12-06 18:45:00,141.94,141.95,141.9,141.91,23549
2024-12-06 18:40:00,141.92,141.96,141.9,141.93,28533
2024-12-06 18:35:00,141.93,141.94,141.9,141.92,25702
2024-12-06 18:30:00,141.97,141.97,141.91,141.93,24624
2024-12-06 18:25:00,141.98,142.0,141.93,141.955,19074
2024-12-06 18:20:00,141.98,142.03,141.96,141.98,21002
2024-12-06 18:15:00,141.95,142.0,141.93,141.95,15145
2024-12-06 18:10:00,141.95,142.0,141.94,141.95,21609
2024-12-06 18:05:00,142.04,142.04,141.93,141.96,24935
2024-12-06 18:00:00,141.93,142.05,141.89,142.02,47361
2024-12-06 17:55:00,141.95,142.44,141.9,141.92,698510
2024-12-06 17:50:00,141.99,142.03,141.95,141.98,42444
2024-12-06 17:45:00,142.035,142.04,141.97,142.0,66575
2024-12-06 17:40:00,142.08,142.1,142.02,142.05,36174
2024-12-06 17:35:00,142.1,142.15,142.08,142.1,32510
2024-12-06 17:30:00,142.1301,142.44,142.08,142.09,2137897
2024-12-06 17:25:00,142.08,142.14,142.07,142.13,62521
2024-12-06 17:20:00,142.08,142.09,142.05,142.07,20540
2024-12-06 17:15:00,142.09,142.1,142.07,142.075,17085
2024-12-06 17:10:00,142.09,142.1,138.9025,142.09,14172
2024-12-06 17:05:00,142.11,142.19,132.3874,142.0532,55758
2024-12-06 17:00:00,142.16,142.17,135.0093,142.1,32756
2024-12-06 16:55:00,142.07,142.17,133.326,142.15,45525
