Date,Open,High,Low,Close,Volume
2024-12-06 15:55:00,623.1907,624.5,623.1907,623.72,658499
2024-12-06 15:50:00,622.95,625.39,622.95,623.07,327977
2024-12-06 15:45:00,623.59,623.89,622.951,623.04,155032
2024-12-06 15:40:00,622.98,623.89,622.89,623.585,99853
2024-12-06 15:35:00,622.9469,623.3486,622.74,623.0,121602
2024-12-06 15:30:00,621.82,623.11,621.71,622.88,119446
2024-12-06 15:25:00,622.07,622.24,621.4,621.815,100138
2024-12-06 15:20:00,623.09,623.16,621.66,622.07,102149
2024-12-06 15:15:00,622.86,623.15,622.62,623.06,66710
2024-12-06 15:10:00,622.636,622.95,622.22,622.78,80457
2024-12-06 15:05:00,622.87,623.2,622.38,622.66,85931
2024-12-06 15:00:00,623.0797,623.27,622.56,622.84,80257
2024-12-06 14:55:00,623.505,623.6,622.59,623.125,89605
2024-12-06 14:50:00,623.87,624.33,623.5,623.6,563353
2024-12-06 14:45:00,623.77,624.47,623.7,623.955,71162
2024-12-06 14:40:00,624.2075,624.3,623.58,623.725,47294
2024-12-06 14:35:00,623.615,624.3999,623.615,624.215,78652
2024-12-06 14:30:00,623.62,623.7399,622.81,623.605,94799
2024-12-06 14:25:00,624.38,624.64,623.65,623.65,65533
2024-12-06 14:20:00,624.23,625.22,624.16,624.38,61562
2024-12-06 14:15:00,624.72,624.79,623.7,624.235,106619
2024-12-06 14:10:00,625.37,625.4,624.6,624.805,33910
2024-12-06 14:05:00,625.025,625.52,624.65,625.35,73838
2024-12-06 14:00:00,625.65,625.89,624.78,624.96,51093
2024-12-06 13:55:00,625.5,625.78,625.025,625.69,57316
2024-12-06 13:50:00,626.48,626.69,625.3201,625.49,77641
2024-12-06 13:45:00,625.15,626.73,625.15,626.6999,57237
2024-12-06 13:40:00,625.03,626.0,624.8201,625.17,67683
2024-12-06 13:35:00,624.835,625.18,624.71,624.95,55474
2024-12-06 13:30:00,625.75,625.75,624.7,624.7225,63426
2024-12-06 13:25:00,626.6201,626.63,625.63,625.9263,58582
2024-12-06 13:20:00,626.74,627.1929,626.46,626.77,44938
2024-12-06 13:15:00,626.32,627.4199,626.28,626.83,72568
2024-12-06 13:10:00,626.3901,627.14,626.12,626.32,80837
2024-12-06 13:05:00,625.84,626.87,625.82,626.515,50383
2024-12-06 13:00:00,624.7,626.2799,624.6601,625.84,51812
2024-12-06 12:55:00,626.1501,626.56,624.3601,624.5959,76170
2024-12-06 12:50:00,625.74,627.05,625.57,626.315,74543
2024-12-06 12:45:00,625.2,626.4499,624.46,625.74,108527
2024-12-06 12:40:00,626.65,626.6625,624.9001,625.1,98777
2024-12-06 12:35:00,627.435,627.575,626.55,626.6,69509
2024-12-06 12:30:00,624.925,627.5074,624.925,627.34,130476
2024-12-06 12:25:00,625.1402,625.56,624.8,625.03,61111
2024-12-06 12:20:00,625.3601,625.84,625.01,625.25,103994
2024-12-06 12:15:00,625.43,625.9999,624.8,625.53,88744
2024-12-06 12:10:00,627.72,627.9299,625.5,625.525,128885
2024-12-06 12:05:00,625.0,627.72,624.9,627.72,165260
2024-12-06 12:00:00,625.8458,626.5,624.81,624.81,94961
2024-12-06 11:55:00,626.3921,626.69,625.76,625.91,133460
2024-12-06 11:50:00,627.74,628.09,625.96,626.36,184693
2024-12-06 11:45:00,628.12,628.26,627.39,627.74,124042
2024-12-06 11:40:00,629.09,629.7899,627.9551,628.0301,324409
